txn_id,txn_ts,amount,card_id,merchant_id,device_id,channel,country,auth_result,is_fraud
tx_2024-07_43,2024-07-11 13:50:34,186.49,c_001584,m_01621,d_001401,MOBILE,GB,DECLINED,0
tx_2024-07_44,2024-07-29 00:10:27,20.82,c_005152,m_00655,d_003000,MOBILE,US,APPROVED,0
tx_2024-07_45,2024-07-28 21:04:59,12.68,c_004858,m_00862,d_003413,API,,DECLINED,0
tx_2024-07_46,2024-07-24 01:05:48,268.1,c_000548,m_00844,d_004173,WEB,US,DECLINED,0
tx_2024-07_47,2024-07-24 05:40:13,14.87,c_007843,m_01333,d_000323,WEB,GB,DECLINED,0
tx_2024-07_48,2024-07-18 10:42:36,49.71,c_006462,m_00295,d_003658,MOBILE,,APPROVED,0
tx_2024-07_49,2024-07-21 17:05:20,40.88,c_000095,m_00447,d_004860,API,IN,DECLINED,0
tx_2024-07_50,2024-07-10 04:48:23,9.68,c_002133,m_01060,d_003393,MOBILE,GB,APPROVED,0
tx_2024-07_51,2024-07-14 22:03:12,2.82,c_007960,m_01690,d_003513,API,,DECLINED,0
tx_2024-07_52,2024-07-10 00:47:18,22.62,c_003015,m_00226,d_004497,MOBILE,IN,,0
tx_2024-07_53,2024-07-24 15:32:21,135.75,c_001045,m_00680,d_004145,API,GB,DECLINED,0
tx_2024-07_54,2024-07-09 01:28:00,20.98,c_000468,m_00709,d_002644,WEB,US,APPROVED,0
tx_2024-07_55,2024-07-14 03:48:51,103.47,c_005513,m_01343,d_000026,API,IN,DECLINED,0
tx_2024-07_56,2024-07-20 06:36:25,14.63,c_006689,m_01334,d_002384,MOBILE,GB,APPROVED,0
tx_2024-07_57,2024-07-07 22:24:49,25.69,c_002743,m_01144,d_002603,WEB,IN,APPROVED,0
tx_2024-07_58,2024-07-30 00:39:35,102.44,c_007211,m_00040,d_002681,MOBILE,IN,APPROVED,0
tx_2024-07_59,2024-07-10 18:37:42,37.75,c_004931,m_01934,d_002805,MOBILE,GB,,0
tx_2024-07_60,2024-07-02 15:05:44,10.56,c_001435,m_01380,d_003141,API,IN,DECLINED,0
tx_2024-07_61,2024-07-02 03:11:35,53.54,c_004418,m_01569,d_000088,API,GB,,0
tx_2024-07_62,2024-07-21 02:42:37,10.79,c_000260,m_01328,d_002983,WEB,US,APPROVED,0
tx_2024-07_63,2024-07-27 10:02:28,12.3,c_006916,m_01682,d_001450,WEB,IN,APPROVED,0
tx_2024-07_64,2024-07-20 11:03:35,24.3,c_000800,m_00154,d_001529,API,,DECLINED,1
tx_2024-07_65,2024-07-21 17:45:08,17.65,c_003436,m_01899,d_001969,MOBILE,GB,APPROVED,0
tx_2024-07_66,2024-07-21 08:47:24,13.13,c_002685,m_00227,d_003718,WEB,,APPROVED,0
tx_2024-07_67,2024-07-26 08:51:28,30.54,c_000133,m_00035,d_000089,WEB,US,APPROVED,0
tx_2024-07_68,2024-07-30 20:35:40,46.71,c_006709,m_01142,d_001200,MOBILE,IN,DECLINED,0
tx_2024-07_69,2024-07-08 19:35:26,40.65,c_006409,m_01233,d_000213,MOBILE,US,DECLINED,0
tx_2024-07_69,2024-07-08 19:35:26,40.65,c_006409,m_01233,d_000213,MOBILE,US,DECLINED,0
tx_2024-07_70,2024-07-25 07:06:25,4.43,c_007512,m_00532,d_003738,WEB,US,APPROVED,0
tx_2024-07_71,2024-07-19 07:40:34,27.98,c_006998,m_00340,d_001064,MOBILE,US,,0
tx_2024-07_72,2024-07-19 18:12:42,66.02,c_002441,m_01908,d_003224,API,GB,APPROVED,0
tx_2024-07_73,2024-07-05 02:29:06,11.22,c_002928,m_01065,d_003858,MOBILE,GB,DECLINED,0
tx_2024-07_74,2024-07-06 14:53:01,9.45,c_003713,m_01354,d_001417,WEB,IN,,0
tx_2024-07_75,2024-07-30 13:57:52,20.11,c_006325,m_01946,d_002857,API,GB,DECLINED,0
tx_2024-07_76,2024-07-08 21:55:19,28.23,c_007275,m_01910,d_000178,MOBILE,GB,,0
tx_2024-07_77,2024-07-07 08:57:30,70.44,c_000425,m_01102,d_002088,API,US,,0
tx_2024-07_78,2024-07-12 19:16:10,21.35,c_004192,m_01011,d_000618,MOBILE,GB,DECLINED,0
tx_2024-07_79,2024-07-17 05:12:20,5.99,c_002919,m_01426,d_000068,WEB,US,APPROVED,0
tx_2024-07_80,2024-07-16 15:07:01,11.31,c_002008,m_00440,d_004957,API,IN,,0
tx_2024-07_81,2024-07-09 11:56:12,40.92,c_000466,m_01577,d_000838,API,US,DECLINED,0
tx_2024-07_82,2024-07-12 08:01:14,39.77,c_001995,m_00415,d_001000,MOBILE,US,,0
tx_2024-07_83,2024-07-23 01:34:50,16.53,c_002900,m_00395,d_001153,MOBILE,GB,,0
tx_2024-07_84,2024-07-05 11:30:13,80.9,c_000271,m_01767,d_001945,MOBILE,IN,DECLINED,0
tx_2024-07_85,2024-07-12 08:10:43,17.49,c_004955,m_01569,d_001263,API,GB,,0
tx_2024-07_86,2024-07-19 20:04:57,21.19,c_007801,m_01521,d_001882,WEB,IN,APPROVED,0
tx_2024-07_87,2024-07-13 19:58:17,94.4,c_006543,m_00655,d_001612,MOBILE,,,0
tx_2024-07_88,2024-07-09 01:17:25,10.3,c_006128,m_01798,d_001635,WEB,,,0
tx_2024-07_89,2024-07-23 15:40:56,1.46,c_004842,m_01643,d_003571,API,,,0
tx_2024-07_90,2024-07-02 11:12:06,31.45,c_007056,m_01033,d_004539,API,,,0
tx_2024-07_91,2024-07-15 12:55:54,134.55,c_004004,m_00729,d_003839,MOBILE,IN,,0
tx_2024-07_92,2024-07-14 01:20:03,33.91,c_005337,m_00074,d_000031,MOBILE,GB,,1
tx_2024-07_93,2024-07-27 19:02:54,9.24,c_005532,m_00055,d_001201,API,,DECLINED,0
tx_2024-07_94,2024-07-15 05:48:56,94.01,c_006858,m_01320,d_000612,API,US,,0
tx_2024-07_95,2024-07-12 06:13:27,9.07,c_004722,m_00923,d_004496,API,,APPROVED,1
tx_2024-07_96,2024-07-30 05:23:53,105.62,c_003205,m_00141,d_004704,API,,DECLINED,0
tx_2024-07_97,2024-07-07 21:45:07,161.63,c_002191,m_01147,d_000468,MOBILE,,,0
tx_2024-07_98,2024-07-23 00:42:22,39.78,c_003328,m_01452,d_003504,WEB,US,,0
tx_2024-07_99,2024-07-09 02:17:37,5.66,c_005721,m_01488,d_004348,MOBILE,GB,APPROVED,0
tx_2024-07_100,2024-07-29 08:19:23,236.42,c_007815,m_00738,d_003147,MOBILE,,,1
tx_2024-07_101,2024-07-15 06:19:31,22.58,c_003264,m_01655,d_003040,WEB,,DECLINED,0
tx_2024-07_102,2024-07-26 11:08:46,14.73,c_006905,m_01185,d_001818,MOBILE,US,APPROVED,0
tx_2024-07_103,2024-07-22 09:48:33,19.32,c_003040,m_00051,d_004135,API,,,0
tx_2024-07_104,2024-07-27 04:36:27,31.08,c_005539,m_00343,d_000383,WEB,IN,,0
tx_2024-07_105,2024-07-26 02:18:55,30.35,c_007124,m_00264,d_002823,WEB,IN,DECLINED,0
tx_2024-07_106,2024-07-20 20:56:43,151.69,c_004269,m_01128,d_000393,WEB,GB,APPROVED,0
tx_2024-07_107,2024-07-28 19:01:34,13.0,c_004808,m_00867,d_002414,API,,,0
tx_2024-07_108,2024-07-28 09:00:24,12.05,c_000617,m_00813,d_000197,WEB,US,APPROVED,1
tx_2024-07_109,2024-07-08 05:26:24,92.77,c_006058,m_00919,d_002172,WEB,US,APPROVED,0
tx_2024-07_110,2024-07-19 00:57:28,56.28,c_001425,m_00012,d_000757,WEB,,APPROVED,0
tx_2024-07_111,2024-07-18 17:45:01,12.83,c_003626,m_00597,d_000563,API,IN,,0
tx_2024-07_112,2024-07-25 03:21:11,114.99,c_005711,m_01143,d_001547,WEB,GB,,0
tx_2024-07_113,2024-07-16 08:06:24,88.26,c_006393,m_00433,d_001678,API,IN,APPROVED,0
tx_2024-07_114,2024-07-23 16:46:57,7.04,c_001980,m_00974,d_001377,MOBILE,,DECLINED,0
tx_2024-07_115,2024-07-08 19:57:43,157.7,c_001646,m_00393,d_000309,MOBILE,IN,APPROVED,0
tx_2024-07_116,2024-07-01 08:53:36,3.32,c_000379,m_01597,d_003749,MOBILE,GB,,0
tx_2024-07_117,2024-07-19 01:40:07,159.19,c_003352,m_01828,d_003560,API,,APPROVED,0
tx_2024-07_118,2024-07-05 12:04:44,69.37,c_003264,m_00820,d_000807,WEB,IN,APPROVED,0
tx_2024-07_119,2024-07-21 21:02:09,14.88,c_000134,m_01844,d_004041,MOBILE,US,,0
tx_2024-07_120,2024-07-16 11:32:14,5.35,c_007506,m_00800,d_000288,MOBILE,GB,DECLINED,0
tx_2024-07_121,2024-07-27 23:32:51,187.47,c_003403,m_01635,d_004171,MOBILE,IN,APPROVED,0
tx_2024-07_122,2024-07-14 17:13:22,85.57,c_000632,m_01518,d_003001,MOBILE,IN,APPROVED,0
tx_2024-07_123,2024-07-19 17:04:11,3.55,c_005096,m_01016,d_000469,WEB,IN,DECLINED,0
tx_2024-07_124,2024-07-06 17:07:26,6.72,c_002516,m_00050,d_002663,WEB,US,APPROVED,0
tx_2024-07_125,2024-07-18 05:50:57,53.5,c_001317,m_00354,d_004291,API,IN,DECLINED,0
tx_2024-07_126,2024-07-07 01:01:17,17.12,c_004420,m_01250,d_001360,WEB,,,0
tx_2024-07_127,2024-07-07 14:23:39,139.97,c_003076,m_01725,d_000846,WEB,GB,DECLINED,0
tx_2024-07_128,2024-07-10 05:29:06,8.34,c_005273,m_01337,d_001765,WEB,IN,APPROVED,0
tx_2024-07_129,2024-07-30 12:09:45,12.03,c_005815,m_00338,d_000085,WEB,IN,DECLINED,1
tx_2024-07_130,2024-07-18 04:03:21,22.47,c_003269,m_00131,d_001893,WEB,US,DECLINED,0
tx_2024-07_131,2024-07-22 15:36:09,4.3,c_006005,m_00550,d_001848,API,US,DECLINED,0
tx_2024-07_132,2024-07-12 20:07:40,9.49,c_002489,m_01441,d_001785,API,US,,0
tx_2024-07_133,2024-07-11 18:16:24,25.76,c_007641,m_01190,d_000438,WEB,,,0
tx_2024-07_134,2024-07-08 23:55:28,20.58,c_005842,m_01958,d_002209,WEB,,APPROVED,0
tx_2024-07_135,2024-07-04 14:00:52,121.97,c_007466,m_01008,d_004484,MOBILE,,DECLINED,0
tx_2024-07_136,2024-07-17 00:11:16,14.44,c_002036,m_00794,d_000941,API,IN,APPROVED,0
tx_2024-07_137,2024-07-20 11:45:17,54.65,c_002059,m_00916,d_001316,API,,DECLINED,0
tx_2024-07_138,2024-07-15 16:45:10,2.64,c_000700,m_01703,d_002800,WEB,IN,APPROVED,0
tx_2024-07_139,2024-07-16 18:49:52,20.29,c_000709,m_00313,d_002811,API,,DECLINED,0
tx_2024-07_140,2024-07-21 06:25:27,54.04,c_000059,m_00375,d_001144,API,,,0
tx_2024-07_141,2024-07-24 01:45:23,34.39,c_001181,m_01474,d_000629,API,GB,,0
tx_2024-07_142,2024-07-03 19:04:25,7.24,c_000133,m_01162,d_003982,WEB,IN,,0
tx_2024-07_143,2024-07-29 08:16:43,22.47,c_003135,m_00903,d_001952,API,GB,,0
tx_2024-07_144,2024-07-15 10:12:53,22.82,c_004451,m_01129,d_002059,API,IN,DECLINED,0
tx_2024-07_145,2024-07-29 04:47:51,21.78,c_004850,m_01501,d_001460,API,US,,0
tx_2024-07_146,2024-07-27 10:47:41,101.97,c_007576,m_00333,d_004733,WEB,US,DECLINED,0
tx_2024-07_147,2024-07-01 03:45:13,6.73,c_001441,m_01409,d_001270,MOBILE,,DECLINED,0
tx_2024-07_148,2024-07-30 09:00:35,40.12,c_007080,m_00998,d_002071,WEB,IN,,0
tx_2024-07_149,2024-07-28 07:23:35,29.3,c_007256,m_00121,d_003919,API,US,APPROVED,0
tx_2024-07_150,2024-07-02 12:05:52,59.51,c_002908,m_00238,d_001436,WEB,IN,,0
tx_2024-07_151,2024-07-06 20:00:34,125.9,c_007975,m_01741,d_004034,WEB,US,DECLINED,0
tx_2024-07_152,2024-07-28 05:34:22,9.78,c_003273,m_01989,d_000958,WEB,IN,DECLINED,0
tx_2024-07_153,2024-07-12 09:05:57,52.3,c_001697,m_01113,d_002050,API,US,APPROVED,0
tx_2024-07_154,2024-07-28 15:17:00,1.78,c_004334,m_00463,d_000899,WEB,GB,,0
tx_2024-07_155,2024-07-17 14:43:59,31.17,c_000544,m_01968,d_003488,WEB,US,DECLINED,0
tx_2024-07_156,2024-07-15 04:13:47,627.79,c_003480,m_00264,d_004931,API,US,APPROVED,0
tx_2024-07_157,2024-07-20 03:57:07,6.32,c_000287,m_00357,d_004120,API,,,0
tx_2024-07_158,2024-07-02 08:22:47,59.77,c_004277,m_01137,d_004651,MOBILE,GB,APPROVED,0
tx_2024-07_159,2024-07-12 02:15:09,33.86,c_002775,m_00404,d_002582,API,GB,,0
tx_2024-07_160,2024-07-03 15:27:33,35.43,c_002429,m_01946,d_002839,MOBILE,GB,APPROVED,0
tx_2024-07_161,2024-07-30 05:34:12,25.86,c_004088,m_00385,d_000767,MOBILE,GB,,0
tx_2024-07_162,2024-07-21 17:11:35,24.87,c_003014,m_01011,d_001184,MOBILE,US,APPROVED,0
tx_2024-07_163,2024-07-20 17:15:31,11.83,c_002652,m_00639,d_001505,WEB,US,,0
tx_2024-07_164,2024-07-04 14:04:37,15.6,c_003578,m_00024,d_004672,MOBILE,GB,,0
tx_2024-07_165,2024-07-07 17:54:35,125.7,c_000764,m_01042,d_002485,API,US,DECLINED,1
tx_2024-07_166,2024-07-25 11:37:50,6.03,c_002895,m_00148,d_000659,WEB,,APPROVED,0
tx_2024-07_167,2024-07-18 06:51:02,28.61,c_006348,m_00702,d_000983,API,US,,0
tx_2024-07_168,2024-07-23 12:38:48,51.31,c_004818,m_01725,d_002037,API,US,DECLINED,0
tx_2024-07_169,2024-07-25 15:29:12,50.48,c_005392,m_00100,d_002499,WEB,GB,DECLINED,0
tx_2024-07_170,2024-07-18 22:47:12,41.41,c_003883,m_00633,d_003853,MOBILE,GB,,0
tx_2024-07_171,2024-07-11 23:33:37,11.22,c_000367,m_00647,d_002374,API,US,APPROVED,0
tx_2024-07_172,2024-07-04 08:58:42,11.71,c_005165,m_01801,d_001599,WEB,US,APPROVED,0
tx_2024-07_173,2024-07-02 17:18:15,10.4,c_000692,m_01565,d_004838,MOBILE,GB,APPROVED,0
tx_2024-07_174,2024-07-27 20:45:35,126.69,c_003434,m_01358,d_001398,MOBILE,,DECLINED,0
tx_2024-07_175,2024-07-10 05:11:01,322.55,c_007745,m_01638,d_002955,MOBILE,US,DECLINED,0
tx_2024-07_176,2024-07-03 15:04:36,263.58,c_005193,m_00473,d_001077,WEB,,APPROVED,0
tx_2024-07_177,2024-07-06 00:41:03,7.42,c_004879,m_01184,d_002089,MOBILE,GB,DECLINED,0
tx_2024-07_178,2024-07-24 07:03:21,24.65,c_004231,m_01750,d_002497,MOBILE,,DECLINED,1
tx_2024-07_179,2024-07-24 21:16:36,51.28,c_007867,m_01426,d_000423,API,GB,,0
tx_2024-07_180,2024-07-18 08:49:19,67.7,c_005909,m_01236,d_004425,API,,,0
tx_2024-07_181,2024-07-19 08:04:21,5.84,c_000969,m_01258,d_000180,API,GB,DECLINED,0
tx_2024-07_182,2024-07-26 21:28:57,11.68,c_006199,m_01853,d_003959,MOBILE,GB,,0
tx_2024-07_183,2024-07-11 06:14:47,13.42,c_001117,m_00091,d_002700,MOBILE,GB,DECLINED,0
tx_2024-07_184,2024-07-04 12:26:08,60.31,c_002001,m_00270,d_002123,WEB,GB,,0
tx_2024-07_185,2024-07-03 08:13:43,3.35,c_003520,m_01560,d_001496,API,,DECLINED,0
tx_2024-07_186,2024-07-19 18:43:37,236.28,c_003688,m_01566,d_001505,API,IN,APPROVED,0
tx_2024-07_187,2024-07-24 20:23:45,21.9,c_004390,m_01015,d_000341,WEB,,DECLINED,0
tx_2024-07_188,2024-07-19 18:29:03,11.7,c_004680,m_00845,d_003900,MOBILE,US,APPROVED,0
tx_2024-07_189,2024-07-18 23:25:19,222.96,c_006151,m_01496,d_004218,WEB,IN,DECLINED,0
tx_2024-07_190,2024-07-16 04:34:14,16.92,c_001500,m_00280,d_003336,WEB,US,DECLINED,0
tx_2024-07_191,2024-07-05 03:16:52,15.16,c_005452,m_01836,d_003123,MOBILE,IN,APPROVED,0
tx_2024-07_192,2024-07-08 20:24:31,2.58,c_002598,m_01366,d_001552,MOBILE,GB,,0
tx_2024-07_193,2024-07-17 11:13:44,7.82,c_005267,m_01912,d_000059,MOBILE,IN,APPROVED,0
tx_2024-07_194,2024-07-30 11:17:15,21.64,c_002109,m_00158,d_000988,MOBILE,IN,DECLINED,0
tx_2024-07_195,2024-07-12 19:40:39,7.85,c_005539,m_00181,d_000477,API,US,,0
tx_2024-07_196,2024-07-29 10:39:04,11.49,c_006714,m_00363,d_001379,API,US,DECLINED,0
tx_2024-07_197,2024-07-11 10:02:51,6.55,c_004492,m_01451,d_000645,MOBILE,,APPROVED,0
tx_2024-07_198,2024-07-08 21:52:26,38.75,c_001430,m_00208,d_000149,WEB,GB,DECLINED,0
tx_2024-07_199,2024-07-15 10:26:49,23.25,c_007628,m_00249,d_002967,API,,DECLINED,0
tx_2024-07_200,2024-07-09 05:26:23,107.96,c_005722,m_00460,d_000195,WEB,US,DECLINED,0
tx_2024-07_201,2024-07-26 23:15:54,54.03,c_001854,m_00644,d_000541,API,,APPROVED,0
tx_2024-07_202,2024-07-14 10:57:20,75.7,c_007378,m_00397,d_004026,MOBILE,IN,DECLINED,0
tx_2024-07_203,2024-07-15 07:42:07,45.39,c_003766,m_00538,d_003333,MOBILE,IN,DECLINED,0
tx_2024-07_204,2024-07-28 05:19:42,63.3,c_004714,m_01419,d_001281,MOBILE,,DECLINED,0
tx_2024-07_205,2024-07-24 08:06:46,33.36,c_001453,m_01389,d_001978,API,IN,,0
tx_2024-07_206,2024-07-17 07:24:05,126.42,c_003036,m_01535,d_002713,API,IN,DECLINED,1
tx_2024-07_207,2024-07-22 14:10:00,31.85,c_003622,m_00748,d_002164,API,IN,APPROVED,0
tx_2024-07_208,2024-07-13 02:35:03,9.49,c_000974,m_00505,d_002576,WEB,US,,0
tx_2024-07_209,2024-07-21 22:08:00,8.97,c_002058,m_00552,d_002248,MOBILE,US,,0
tx_2024-07_210,2024-07-15 05:50:13,19.65,c_001482,m_01448,d_003915,API,IN,APPROVED,0
tx_2024-07_211,2024-07-19 13:42:50,11.63,c_005173,m_01591,d_002924,API,GB,APPROVED,0
tx_2024-07_212,2024-07-20 14:11:24,11.36,c_006399,m_00830,d_002960,API,US,,0
tx_2024-07_213,2024-07-17 08:01:03,44.66,c_000655,m_00973,d_001312,API,,DECLINED,0
tx_2024-07_214,2024-07-22 23:36:36,124.22,c_001027,m_00996,d_000457,WEB,IN,APPROVED,0
tx_2024-07_215,2024-07-23 17:59:41,51.25,c_007877,m_01403,d_002569,MOBILE,US,APPROVED,0
tx_2024-07_216,2024-07-10 04:12:18,51.39,c_004746,m_00874,d_003273,MOBILE,GB,DECLINED,0
tx_2024-07_217,2024-07-26 05:30:22,41.79,c_007548,m_00336,d_002647,WEB,US,APPROVED,0
tx_2024-07_218,2024-07-26 16:06:29,49.35,c_001587,m_01451,d_004908,WEB,,DECLINED,0
tx_2024-07_219,2024-07-03 21:24:33,19.78,c_000457,m_00861,d_001289,API,US,APPROVED,0
tx_2024-07_220,2024-07-10 07:55:36,20.68,c_002645,m_00004,d_000743,MOBILE,US,APPROVED,0
tx_2024-07_221,2024-07-20 17:36:31,48.02,c_002623,m_01817,d_001744,API,IN,,0
tx_2024-07_222,2024-07-14 15:29:45,68.35,c_001561,m_01049,d_001359,WEB,US,APPROVED,0
tx_2024-07_223,2024-07-01 03:18:19,62.83,c_000759,m_01165,d_001128,MOBILE,GB,,0
tx_2024-07_224,2024-07-02 20:01:11,83.43,c_003177,m_00418,d_000229,WEB,,APPROVED,0
tx_2024-07_225,2024-07-12 12:56:26,16.9,c_001829,m_00761,d_002786,MOBILE,IN,APPROVED,0
tx_2024-07_226,2024-07-02 10:01:32,7.91,c_000571,m_01176,d_004694,WEB,US,APPROVED,0
tx_2024-07_227,2024-07-26 16:41:23,9.4,c_004056,m_00820,d_000474,WEB,GB,,0
tx_2024-07_228,2024-07-25 23:19:29,4.99,c_002242,m_01501,d_004056,WEB,US,APPROVED,0
tx_2024-07_229,2024-07-05 17:52:47,6.92,c_002891,m_00127,d_001514,MOBILE,IN,DECLINED,0
tx_2024-07_230,2024-07-07 04:39:01,16.32,c_005865,m_01294,d_001671,API,US,APPROVED,0
tx_2024-07_231,2024-07-07 03:06:51,37.9,c_005310,m_00933,d_003014,MOBILE,GB,APPROVED,0
tx_2024-07_232,2024-07-15 05:28:03,33.87,c_004408,m_01602,d_001367,WEB,,DECLINED,0
tx_2024-07_233,2024-07-05 04:57:42,18.43,c_002755,m_00083,d_004638,API,GB,APPROVED,0
tx_2024-07_234,2024-07-27 12:13:53,16.95,c_005355,m_00005,d_002509,MOBILE,GB,,0
tx_2024-07_235,2024-07-21 13:43:42,23.23,c_001830,m_01325,d_003491,API,US,,0
tx_2024-07_236,2024-07-22 18:22:06,3.02,c_000668,m_01728,d_004919,API,IN,APPROVED,0
tx_2024-07_237,2024-07-06 22:46:22,361.31,c_005532,m_01280,d_002889,API,GB,,0
tx_2024-07_238,2024-07-15 16:02:29,5.65,c_007954,m_01195,d_004262,WEB,GB,DECLINED,0
tx_2024-07_239,2024-07-05 17:48:00,54.32,c_003612,m_00787,d_003028,MOBILE,GB,,0
tx_2024-07_240,2024-07-27 16:41:54,2.67,c_003728,m_00120,d_003046,WEB,GB,APPROVED,0
tx_2024-07_241,2024-07-10 14:39:20,95.81,c_002054,m_01274,d_002498,API,,DECLINED,0
tx_2024-07_242,2024-07-18 23:33:35,11.83,c_003531,m_00709,d_000862,API,IN,DECLINED,0
tx_2024-07_243,2024-07-09 23:33:15,21.23,c_001657,m_01351,d_000580,WEB,GB,DECLINED,0
tx_2024-07_244,2024-07-30 07:31:33,34.66,c_003544,m_00024,d_004736,API,GB,APPROVED,0
tx_2024-07_245,2024-07-08 11:27:17,7.75,c_002813,m_00903,d_001214,WEB,IN,,0
tx_2024-07_246,2024-07-24 02:36:11,19.32,c_003686,m_00759,d_001566,MOBILE,,,0
tx_2024-07_247,2024-07-14 19:20:53,21.26,c_002522,m_00902,d_002676,MOBILE,US,APPROVED,0
tx_2024-07_248,2024-07-29 16:31:26,15.97,c_005185,m_01868,d_001301,MOBILE,,APPROVED,0
tx_2024-07_249,2024-07-13 18:18:51,8.49,c_005957,m_00494,d_000274,WEB,,APPROVED,0
tx_2024-07_250,2024-07-11 14:40:29,15.28,c_005617,m_01019,d_002322,MOBILE,IN,APPROVED,0
tx_2024-07_251,2024-07-19 11:01:25,11.15,c_002322,m_01995,d_004226,WEB,,,0
tx_2024-07_252,2024-07-09 17:49:03,213.91,c_001299,m_01044,d_002733,WEB,IN,,0
