txn_id,txn_ts,amount,card_id,merchant_id,device_id,channel,country,auth_result,is_fraud
tx_2024-01_18,2024-01-10 22:29:22,9.04,c_005651,m_01403,d_002874,WEB,US,APPROVED,0
tx_2024-01_19,2024-01-10 02:26:45,5.19,c_003450,m_00270,d_002666,WEB,IN,DECLINED,0
tx_2024-01_20,2024-01-06 19:14:51,123.0,c_003975,m_00500,d_000290,MOBILE,IN,APPROVED,0
tx_2024-01_21,2024-01-07 02:18:21,19.14,c_000240,m_01211,d_003242,MOBILE,US,,0
tx_2024-01_22,2024-01-08 06:33:51,26.42,c_002403,m_01997,d_000000,MOBILE,GB,DECLINED,0
tx_2024-01_23,2024-01-21 08:52:40,5.12,c_003398,m_00691,d_001956,WEB,IN,,0
tx_2024-01_24,2024-01-18 13:38:53,13.48,c_003936,m_00569,d_001643,WEB,IN,APPROVED,0
tx_2024-01_25,2024-01-02 08:13:53,27.72,c_006515,m_01131,d_002444,WEB,,DECLINED,0
tx_2024-01_26,2024-01-16 01:16:10,6.92,c_003526,m_01063,d_001975,API,IN,APPROVED,0
tx_2024-01_27,2024-01-13 09:52:55,37.09,c_006295,m_01296,d_003032,MOBILE,GB,,0
tx_2024-01_28,2024-01-05 17:48:21,12.67,c_004112,m_00216,d_004897,WEB,US,DECLINED,1
tx_2024-01_29,2024-01-06 02:31:15,17.8,c_004915,m_01069,d_004485,API,IN,,0
tx_2024-01_30,2024-01-24 14:56:04,12.66,c_006272,m_00714,d_000264,MOBILE,GB,,0
tx_2024-01_31,2024-01-19 22:14:47,188.2,c_006674,m_01850,d_003780,MOBILE,GB,APPROVED,0
tx_2024-01_32,2024-01-08 17:49:09,24.17,c_005422,m_00297,d_004220,API,GB,,0
tx_2024-01_33,2024-01-21 15:07:58,7.66,c_004406,m_01801,d_004571,API,,APPROVED,0
tx_2024-01_34,2024-01-13 11:31:59,60.63,c_006924,m_01986,d_004552,MOBILE,IN,DECLINED,0
tx_2024-01_35,2024-01-17 11:22:56,6.4,c_001863,m_00582,d_003996,MOBILE,GB,APPROVED,0
tx_2024-01_36,2024-01-23 18:26:32,30.87,c_000942,m_01405,d_004768,MOBILE,GB,DECLINED,0
tx_2024-01_37,2024-01-18 20:59:14,2.84,c_002909,m_00031,d_004586,WEB,IN,APPROVED,0
tx_2024-01_38,2024-01-29 06:56:12,5.69,c_002867,m_00624,d_003854,WEB,GB,APPROVED,0
tx_2024-01_39,2024-01-07 17:56:40,30.46,c_004861,m_00520,d_001664,MOBILE,IN,APPROVED,1
tx_2024-01_40,2024-01-08 17:48:54,55.27,c_002138,m_00662,d_000464,API,IN,DECLINED,0
tx_2024-01_41,2024-01-08 07:46:28,29.62,c_006848,m_00405,d_003427,WEB,,DECLINED,0
tx_2024-01_42,2024-01-09 10:05:46,21.6,c_002973,m_00347,d_002749,MOBILE,US,DECLINED,0
tx_2024-01_43,2024-01-22 20:24:44,17.62,c_003450,m_00381,d_001529,API,IN,APPROVED,0
tx_2024-01_44,2024-01-13 21:47:59,4.82,c_005562,m_00064,d_000788,MOBILE,US,APPROVED,0
tx_2024-01_45,2024-01-27 16:03:22,11.11,c_002196,m_01135,d_001349,API,IN,APPROVED,0
tx_2024-01_46,2024-01-30 15:50:38,14.78,c_006085,m_00831,d_000846,WEB,US,,0
tx_2024-01_47,2024-01-22 01:43:28,78.48,c_007800,m_00223,d_001119,WEB,,DECLINED,0
tx_2024-01_48,2024-01-24 06:40:08,35.8,c_003080,m_00531,d_003797,API,GB,APPROVED,0
tx_2024-01_49,2024-01-18 03:15:53,3.53,c_000474,m_01525,d_000636,API,GB,,0
tx_2024-01_50,2024-01-08 12:52:15,35.04,c_002917,m_00959,d_000127,API,US,APPROVED,0
tx_2024-01_51,2024-01-17 06:14:28,16.06,c_006264,m_01705,d_000877,MOBILE,US,DECLINED,0
tx_2024-01_52,2024-01-07 20:13:29,11.65,c_000091,m_00504,d_001520,API,,,0
tx_2024-01_53,2024-01-06 22:21:20,48.08,c_007054,m_01718,d_004610,API,IN,APPROVED,0
tx_2024-01_54,2024-01-03 01:45:21,76.26,c_006964,m_01763,d_002775,WEB,IN,APPROVED,0
tx_2024-01_55,2024-01-27 06:37:20,68.33,c_001843,m_01662,d_000434,WEB,GB,,1
tx_2024-01_56,2024-01-20 12:11:12,9.75,c_004853,m_00291,d_000533,API,IN,DECLINED,0
tx_2024-01_57,2024-01-29 02:09:50,17.46,c_003753,m_00071,d_004930,MOBILE,,DECLINED,0
tx_2024-01_58,2024-01-14 11:07:55,35.32,c_000200,m_01740,d_003575,API,IN,DECLINED,0
tx_2024-01_59,2024-01-23 20:33:00,71.74,c_001697,m_01131,d_002500,WEB,IN,DECLINED,0
tx_2024-01_60,2024-01-19 02:10:42,14.48,c_003384,m_01014,d_003478,API,GB,APPROVED,0
tx_2024-01_61,2024-01-09 17:46:51,20.0,c_006036,m_00837,d_001856,WEB,,APPROVED,0
tx_2024-01_62,2024-01-03 01:58:15,7.26,c_001561,m_01385,d_000645,API,IN,DECLINED,0
tx_2024-01_63,2024-01-06 07:14:17,6.58,c_007568,m_01917,d_002175,WEB,US,DECLINED,0
tx_2024-01_64,2024-01-12 04:45:27,59.97,c_001231,m_01944,d_004729,API,,APPROVED,0
tx_2024-01_65,2024-01-21 22:40:50,109.06,c_000273,m_01909,d_002901,API,IN,APPROVED,0
tx_2024-01_66,2024-01-14 00:16:23,22.66,c_001524,m_01772,d_001947,MOBILE,US,APPROVED,0
tx_2024-01_67,2024-01-26 22:17:11,73.99,c_000370,m_00137,d_001784,WEB,GB,DECLINED,0
tx_2024-01_68,2024-01-24 09:02:32,36.52,c_005863,m_00244,d_003583,API,US,,0
tx_2024-01_69,2024-01-23 09:24:51,12.07,c_003127,m_01894,d_001397,WEB,,DECLINED,0
tx_2024-01_70,2024-01-12 02:45:10,36.51,c_006004,m_00704,d_002556,WEB,GB,DECLINED,0
tx_2024-01_71,2024-01-21 06:29:29,133.2,c_007133,m_00625,d_003703,WEB,IN,,0
tx_2024-01_72,2024-01-29 18:15:29,23.58,c_001442,m_00828,d_003296,WEB,,,0
tx_2024-01_73,2024-01-26 08:58:11,137.15,c_007274,m_01237,d_002199,WEB,US,,1
tx_2024-01_74,2024-01-25 14:49:01,1.37,c_006027,m_01822,d_000852,MOBILE,GB,,0
tx_2024-01_75,2024-01-13 20:17:02,60.59,c_007348,m_00140,d_004163,API,IN,DECLINED,0
tx_2024-01_76,2024-01-20 12:32:05,27.0,c_006606,m_01465,d_001512,API,US,DECLINED,0
tx_2024-01_77,2024-01-02 15:35:40,17.66,c_007598,m_01923,d_004465,MOBILE,US,APPROVED,0
tx_2024-01_78,2024-01-28 09:04:40,27.14,c_001598,m_01412,d_000767,API,IN,APPROVED,0
tx_2024-01_79,2024-01-10 18:40:27,2.76,c_004260,m_01524,d_000056,MOBILE,GB,,1
tx_2024-01_80,2024-01-12 03:48:09,19.27,c_002270,m_01162,d_000917,API,IN,DECLINED,0
tx_2024-01_81,2024-01-24 04:04:05,36.34,c_001618,m_01148,d_003335,API,IN,,0
tx_2024-01_82,2024-01-07 09:12:02,124.67,c_007274,m_01430,d_001321,API,,APPROVED,0
tx_2024-01_83,2024-01-18 15:49:58,13.87,c_002829,m_01839,d_001700,API,US,APPROVED,0
tx_2024-01_84,2024-01-09 11:46:50,10.08,c_000723,m_00409,d_003256,MOBILE,IN,APPROVED,0
tx_2024-01_85,2024-01-04 12:40:00,14.13,c_007486,m_01486,d_003879,API,,DECLINED,0
tx_2024-01_86,2024-01-01 16:44:37,67.15,c_003867,m_00327,d_003388,API,GB,DECLINED,0
tx_2024-01_87,2024-01-13 01:09:07,35.22,c_004814,m_00180,d_003419,MOBILE,IN,APPROVED,0
tx_2024-01_88,2024-01-11 17:56:32,13.7,c_004929,m_01327,d_004424,MOBILE,US,,0
tx_2024-01_89,2024-01-09 22:11:05,43.15,c_006448,m_00917,d_004234,WEB,GB,,0
tx_2024-01_90,2024-01-21 11:22:02,27.3,c_004833,m_01057,d_001217,WEB,US,DECLINED,0
tx_2024-01_91,2024-01-21 02:43:20,71.2,c_000812,m_01760,d_000700,MOBILE,,APPROVED,0
tx_2024-01_92,2024-01-03 12:34:04,11.33,c_006697,m_01423,d_003185,MOBILE,IN,DECLINED,0
tx_2024-01_93,2024-01-05 02:37:37,17.11,c_002268,m_01441,d_000634,WEB,IN,APPROVED,0
tx_2024-01_94,2024-01-28 06:35:32,15.94,c_001651,m_01550,d_003439,WEB,GB,DECLINED,0
tx_2024-01_95,2024-01-11 09:24:21,4.9,c_006686,m_00918,d_004460,API,,APPROVED,0
tx_2024-01_96,2024-01-07 07:23:02,33.98,c_006535,m_00925,d_003761,MOBILE,IN,APPROVED,0
tx_2024-01_97,2024-01-17 02:36:14,32.69,c_005247,m_00135,d_001967,MOBILE,IN,DECLINED,0
tx_2024-01_98,2024-01-21 01:02:43,24.67,c_004863,m_01123,d_002056,API,US,,0
tx_2024-01_99,2024-01-12 23:17:53,18.95,c_003896,m_01518,d_003043,MOBILE,IN,DECLINED,0
tx_2024-01_100,2024-01-24 09:23:54,5.17,c_003710,m_00986,d_004062,API,GB,DECLINED,0
tx_2024-01_101,2024-01-25 12:29:09,15.45,c_001914,m_00847,d_000603,API,US,,0
tx_2024-01_102,2024-01-10 05:29:35,16.83,c_006214,m_01268,d_003091,WEB,GB,APPROVED,0
tx_2024-01_103,2024-01-19 22:18:37,10.15,c_004067,m_01311,d_000509,WEB,IN,APPROVED,0
tx_2024-01_104,2024-01-29 12:44:12,20.54,c_004549,m_01119,d_000586,MOBILE,IN,DECLINED,0
tx_2024-01_105,2024-01-11 02:42:50,38.26,c_006259,m_00331,d_004825,MOBILE,IN,,0
tx_2024-01_106,2024-01-15 18:12:33,195.35,c_001752,m_01005,d_002092,WEB,US,,0
tx_2024-01_107,2024-01-25 21:06:52,29.73,c_005989,m_00768,d_002611,MOBILE,IN,APPROVED,1
tx_2024-01_108,2024-01-29 19:34:44,32.57,c_003788,m_01879,d_000025,MOBILE,US,APPROVED,0
tx_2024-01_109,2024-01-15 18:10:28,22.6,c_000264,m_00340,d_003858,MOBILE,GB,APPROVED,0
tx_2024-01_110,2024-01-20 14:09:04,2.97,c_003059,m_00918,d_002985,MOBILE,GB,APPROVED,0
tx_2024-01_111,2024-01-27 22:54:22,23.83,c_000583,m_01991,d_000088,API,,DECLINED,0
tx_2024-01_112,2024-01-17 09:04:50,26.21,c_002576,m_00980,d_001721,API,GB,APPROVED,0
tx_2024-01_113,2024-01-21 22:50:20,368.55,c_007603,m_00777,d_000953,MOBILE,IN,APPROVED,0
tx_2024-01_114,2024-01-20 16:52:43,19.85,c_000170,m_01647,d_001347,MOBILE,GB,DECLINED,0
tx_2024-01_115,2024-01-05 10:29:31,34.18,c_004180,m_00173,d_002403,WEB,US,DECLINED,0
tx_2024-01_116,2024-01-22 22:05:37,23.61,c_002688,m_00938,d_002723,MOBILE,GB,,0
tx_2024-01_117,2024-01-09 18:28:56,6.78,c_003423,m_00043,d_003053,WEB,US,,0
tx_2024-01_118,2024-01-29 14:01:33,86.24,c_007803,m_00891,d_004820,MOBILE,,,0
tx_2024-01_119,2024-01-06 14:21:06,56.1,c_004209,m_00954,d_002623,API,IN,APPROVED,0
tx_2024-01_120,2024-01-11 19:52:48,58.56,c_007681,m_00626,d_004312,MOBILE,GB,,0
tx_2024-01_121,2024-01-28 08:49:23,9.02,c_007207,m_00493,d_003687,API,IN,,0
tx_2024-01_122,2024-01-11 02:40:22,114.79,c_007202,m_00045,d_004920,API,GB,APPROVED,0
tx_2024-01_123,2024-01-05 02:45:37,5.25,c_006480,m_00404,d_002250,API,GB,,0
tx_2024-01_124,2024-01-02 23:40:31,46.78,c_003894,m_00379,d_002806,MOBILE,,,0
tx_2024-01_125,2024-01-13 02:44:12,273.01,c_000470,m_00781,d_001718,MOBILE,GB,APPROVED,0
tx_2024-01_126,2024-01-04 13:52:04,8.25,c_005303,m_01394,d_003033,WEB,IN,DECLINED,0
tx_2024-01_127,2024-01-19 10:19:08,13.16,c_003986,m_01241,d_002959,API,US,APPROVED,0
tx_2024-01_128,2024-01-30 04:46:17,27.37,c_003137,m_00981,d_001786,MOBILE,IN,DECLINED,0
tx_2024-01_129,2024-01-29 06:48:09,14.1,c_000968,m_01656,d_001082,WEB,GB,APPROVED,0
tx_2024-01_130,2024-01-14 11:41:44,4.46,c_007390,m_00610,d_001666,API,US,DECLINED,0
tx_2024-01_131,2024-01-06 21:04:15,26.45,c_001929,m_01382,d_003183,MOBILE,,DECLINED,0
tx_2024-01_132,2024-01-30 08:06:04,7.63,c_004776,m_00800,d_004935,WEB,,APPROVED,0
tx_2024-01_133,2024-01-15 10:03:03,41.3,c_001001,m_01104,d_001960,MOBILE,IN,DECLINED,0
tx_2024-01_134,2024-01-14 15:54:54,8.92,c_006471,m_00596,d_002133,MOBILE,GB,APPROVED,0
tx_2024-01_135,2024-01-14 05:42:43,134.95,c_002814,m_01487,d_001233,MOBILE,,DECLINED,0
tx_2024-01_136,2024-01-08 22:02:10,10.36,c_004502,m_00973,d_002271,WEB,,,0
tx_2024-01_137,2024-01-07 00:21:41,17.21,c_007631,m_00517,d_003127,WEB,US,,0
tx_2024-01_138,2024-01-02 12:06:23,60.03,c_001870,m_00643,d_003390,API,IN,,0
tx_2024-01_139,2024-01-26 23:15:03,6.33,c_004053,m_00983,d_003760,WEB,,,0
tx_2024-01_140,2024-01-11 11:04:01,31.51,c_006865,m_01643,d_004920,API,US,DECLINED,0
tx_2024-01_141,2024-01-24 05:04:39,103.32,c_005665,m_01580,d_002494,API,,DECLINED,0
tx_2024-01_142,2024-01-04 06:07:02,4.19,c_004249,m_00825,d_001485,MOBILE,,,0
tx_2024-01_143,2024-01-20 14:24:28,30.06,c_007389,m_00476,d_001855,API,,APPROVED,0
tx_2024-01_144,2024-01-10 14:33:01,32.65,c_001166,m_01524,d_003359,WEB,GB,DECLINED,0
tx_2024-01_145,2024-01-30 14:45:00,57.97,c_002071,m_00824,d_003248,MOBILE,GB,DECLINED,0
tx_2024-01_146,2024-01-15 09:57:49,6.29,c_002203,m_01973,d_002035,MOBILE,GB,,0
tx_2024-01_147,2024-01-09 06:30:55,5.74,c_000396,m_01853,d_004430,API,IN,,0
tx_2024-01_148,2024-01-13 08:42:11,43.56,c_007519,m_01039,d_001339,API,IN,,0
tx_2024-01_149,2024-01-01 21:52:46,34.01,c_002911,m_00504,d_003156,MOBILE,IN,,0
tx_2024-01_150,2024-01-21 07:53:52,32.32,c_004904,m_00080,d_000314,WEB,US,DECLINED,0
tx_2024-01_151,2024-01-15 14:04:08,35.91,c_000119,m_01944,d_002231,WEB,GB,,0
tx_2024-01_152,2024-01-08 01:23:35,11.61,c_003786,m_00866,d_004237,MOBILE,IN,DECLINED,0
tx_2024-01_153,2024-01-28 16:49:07,31.67,c_006084,m_01740,d_001616,WEB,US,,0
tx_2024-01_154,2024-01-08 12:13:29,33.86,c_000163,m_00191,d_004517,MOBILE,GB,DECLINED,0
tx_2024-01_155,2024-01-09 12:10:40,11.18,c_007243,m_01178,d_002981,WEB,,APPROVED,0
tx_2024-01_156,2024-01-04 01:23:44,191.02,c_005212,m_01332,d_003988,WEB,US,APPROVED,0
tx_2024-01_157,2024-01-21 18:41:13,41.31,c_003026,m_01435,d_002965,MOBILE,,,0
tx_2024-01_158,2024-01-11 16:45:47,6.62,c_006232,m_01555,d_004437,MOBILE,,DECLINED,0
tx_2024-01_159,2024-01-03 12:21:03,50.51,c_000623,m_01787,d_004931,API,US,,0
tx_2024-01_160,2024-01-15 13:36:51,8.4,c_005567,m_00430,d_002735,WEB,GB,APPROVED,0
tx_2024-01_161,2024-01-21 20:43:32,58.31,c_001027,m_01698,d_004365,API,,DECLINED,0
tx_2024-01_162,2024-01-25 19:34:17,87.75,c_000693,m_01711,d_002032,API,GB,DECLINED,0
tx_2024-01_163,2024-01-12 21:17:12,9.95,c_006053,m_01566,d_002107,WEB,,,0
tx_2024-01_164,2024-01-16 09:40:18,70.79,c_000151,m_00766,d_004388,WEB,GB,DECLINED,1
tx_2024-01_165,2024-01-21 06:37:06,38.63,c_005836,m_00719,d_000639,WEB,IN,,0
tx_2024-01_166,2024-01-06 06:35:09,60.6,c_000784,m_01278,d_002857,API,,DECLINED,0
tx_2024-01_167,2024-01-01 01:14:01,197.64,c_001900,m_00243,d_002585,API,GB,,0
tx_2024-01_168,2024-01-14 04:16:47,18.73,c_007307,m_01707,d_001046,API,IN,APPROVED,0
tx_2024-01_169,2024-01-09 00:07:59,10.71,c_006386,m_01865,d_001726,WEB,GB,DECLINED,0
tx_2024-01_170,2024-01-12 19:02:29,9.22,c_000123,m_01803,d_002803,API,US,APPROVED,0
tx_2024-01_171,2024-01-11 03:41:57,10.0,c_007746,m_00381,d_001303,MOBILE,US,DECLINED,0
tx_2024-01_172,2024-01-18 20:23:26,22.54,c_005790,m_00709,d_003134,WEB,GB,DECLINED,0
tx_2024-01_173,2024-01-22 11:38:01,35.7,c_004475,m_01416,d_001799,WEB,US,APPROVED,0
tx_2024-01_174,2024-01-29 01:49:46,33.26,c_005587,m_00719,d_000650,API,GB,,0
tx_2024-01_175,2024-01-26 16:44:08,60.94,c_007702,m_01751,d_000123,API,GB,,0
tx_2024-01_176,2024-01-22 15:16:32,24.89,c_004246,m_00406,d_000099,API,IN,DECLINED,0
tx_2024-01_177,2024-01-29 13:40:03,121.38,c_007022,m_01570,d_004281,MOBILE,,,0
tx_2024-01_178,2024-01-22 21:19:18,18.34,c_006174,m_00598,d_002797,MOBILE,US,DECLINED,0
tx_2024-01_179,2024-01-01 04:07:45,488.91,c_007339,m_00428,d_001282,MOBILE,IN,,0
tx_2024-01_180,2024-01-26 06:19:05,48.82,c_003702,m_01684,d_002688,WEB,IN,DECLINED,0
tx_2024-01_181,2024-01-07 03:49:06,9.56,c_000373,m_00516,d_003279,API,IN,APPROVED,0
tx_2024-01_182,2024-01-20 08:45:09,7.55,c_006765,m_00531,d_004366,MOBILE,,APPROVED,0
tx_2024-01_183,2024-01-15 11:02:46,41.71,c_005153,m_01626,d_002092,MOBILE,IN,APPROVED,0
tx_2024-01_184,2024-01-04 22:01:47,19.19,c_007445,m_01108,d_000003,WEB,IN,DECLINED,0
tx_2024-01_185,2024-01-09 17:29:09,53.81,c_005000,m_01394,d_000589,API,,APPROVED,0
tx_2024-01_186,2024-01-05 00:10:57,41.29,c_005231,m_01590,d_003213,MOBILE,,APPROVED,0
tx_2024-01_187,2024-01-28 19:45:22,22.64,c_001801,m_00709,d_001498,MOBILE,GB,,0
tx_2024-01_188,2024-01-27 09:27:56,9.67,c_002031,m_00217,d_001579,WEB,IN,,0
tx_2024-01_189,2024-01-11 17:43:26,4.64,c_001462,m_00185,d_002707,WEB,IN,DECLINED,0
tx_2024-01_190,2024-01-19 14:26:33,15.01,c_007178,m_00773,d_002193,WEB,IN,DECLINED,0
tx_2024-01_191,2024-01-12 09:57:33,62.93,c_000789,m_00814,d_004020,WEB,US,DECLINED,0
tx_2024-01_192,2024-01-13 05:45:24,31.05,c_002300,m_00971,d_000947,WEB,,DECLINED,0
tx_2024-01_193,2024-01-12 12:00:19,6.23,c_004025,m_01859,d_003712,API,US,APPROVED,0
tx_2024-01_194,2024-01-23 06:55:37,29.68,c_001318,m_01651,d_004981,WEB,GB,,0
tx_2024-01_195,2024-01-06 02:01:19,37.48,c_005368,m_00194,d_003736,WEB,GB,,0
tx_2024-01_196,2024-01-21 19:18:38,9.28,c_006063,m_00677,d_004418,API,GB,,0
tx_2024-01_197,2024-01-11 22:27:45,29.05,c_006599,m_01498,d_001842,MOBILE,,,0
tx_2024-01_198,2024-01-14 13:38:49,26.15,c_006293,m_01001,d_004941,WEB,IN,,0
tx_2024-01_199,2024-01-11 13:20:28,6.98,c_006080,m_01688,d_003957,API,GB,DECLINED,0
tx_2024-01_200,2024-01-03 02:04:45,36.36,c_004407,m_00009,d_002367,MOBILE,US,APPROVED,0
tx_2024-01_201,2024-01-27 10:28:10,45.46,c_001426,m_00053,d_003792,WEB,IN,DECLINED,0
tx_2024-01_202,2024-01-13 17:07:31,80.75,c_003659,m_00711,d_001657,API,,APPROVED,0
tx_2024-01_203,2024-01-11 05:37:19,78.19,c_004333,m_00285,d_002797,WEB,IN,,0
tx_2024-01_204,2024-01-10 08:13:51,5.39,c_006903,m_01657,d_002858,API,US,APPROVED,0
tx_2024-01_205,2024-01-11 22:17:22,8.74,c_005612,m_00508,d_000239,API,IN,DECLINED,0
tx_2024-01_206,2024-01-01 15:09:34,43.23,c_004384,m_01820,d_004223,API,,APPROVED,0
tx_2024-01_207,2024-01-25 09:00:33,43.17,c_000169,m_00619,d_002494,API,US,,1
tx_2024-01_208,2024-01-23 13:05:41,43.23,c_007557,m_00990,d_001039,WEB,IN,DECLINED,0
tx_2024-01_209,2024-01-01 00:55:17,1699.36,c_004625,m_01087,d_000776,API,,APPROVED,0
tx_2024-01_210,2024-01-07 05:56:27,45.97,c_000698,m_00683,d_001247,MOBILE,,APPROVED,0
tx_2024-01_211,2024-01-22 22:37:05,85.55,c_006265,m_00013,d_003235,API,,DECLINED,0
tx_2024-01_212,2024-01-15 21:50:24,70.06,c_000826,m_00595,d_003872,WEB,GB,DECLINED,0
tx_2024-01_213,2024-01-17 07:05:57,50.23,c_001568,m_01302,d_003822,MOBILE,US,DECLINED,0
tx_2024-01_214,2024-01-27 03:14:41,17.34,c_004775,m_01709,d_004666,API,,APPROVED,0
tx_2024-01_215,2024-01-28 19:03:32,56.54,c_003063,m_00181,d_003178,API,,,0
tx_2024-01_216,2024-01-24 07:43:52,10.48,c_006058,m_01697,d_000246,WEB,GB,,0
tx_2024-01_217,2024-01-03 23:58:22,18.91,c_005561,m_00900,d_000628,MOBILE,IN,,0
tx_2024-01_218,2024-01-11 19:13:53,14.38,c_001153,m_00457,d_000474,API,GB,DECLINED,0
tx_2024-01_219,2024-01-21 07:39:44,26.84,c_000616,m_01437,d_000749,MOBILE,GB,APPROVED,0
tx_2024-01_220,2024-01-25 12:30:46,312.98,c_006337,m_00596,d_000750,MOBILE,US,,0
tx_2024-01_221,2024-01-01 20:09:57,3.15,c_003558,m_00379,d_004485,API,IN,DECLINED,0
tx_2024-01_222,2024-01-10 08:52:35,52.19,c_000218,m_01987,d_004716,API,IN,,0
tx_2024-01_223,2024-01-10 17:03:26,4.16,c_002245,m_01670,d_004648,WEB,,APPROVED,0
tx_2024-01_224,2024-01-26 08:31:30,14.6,c_004085,m_00907,d_002038,MOBILE,,DECLINED,0
tx_2024-01_225,2024-01-21 14:28:00,81.28,c_003799,m_00793,d_001181,WEB,,,0
tx_2024-01_226,2024-01-25 06:16:53,26.33,c_002469,m_00267,d_004937,API,US,,0
tx_2024-01_227,2024-01-24 10:45:27,7.5,c_000198,m_01237,d_001411,API,GB,,0
tx_2024-01_228,2024-01-02 23:12:10,11.17,c_004558,m_00639,d_002854,MOBILE,US,APPROVED,0
tx_2024-01_229,2024-01-10 02:09:25,51.81,c_002765,m_01067,d_000787,WEB,,DECLINED,0
tx_2024-01_229,2024-01-10 02:09:25,51.81,c_002765,m_01067,d_000787,WEB,,DECLINED,0
tx_2024-01_230,2024-01-06 01:30:06,10.99,c_005102,m_00905,d_002066,MOBILE,,APPROVED,0
tx_2024-01_231,2024-01-30 15:41:58,31.13,c_003285,m_01056,d_002712,WEB,,DECLINED,0
tx_2024-01_232,2024-01-06 01:31:56,25.79,c_002027,m_00760,d_001176,API,GB,APPROVED,0
tx_2024-01_233,2024-01-16 21:05:16,11.98,c_000058,m_01281,d_000188,MOBILE,,,0
tx_2024-01_234,2024-01-24 12:42:42,259.39,c_003407,m_00859,d_002559,API,,,0
tx_2024-01_235,2024-01-06 18:34:44,49.27,c_001464,m_00934,d_003569,WEB,,DECLINED,0
tx_2024-01_236,2024-01-27 05:54:45,2.64,c_001445,m_01304,d_001044,MOBILE,GB,,0
tx_2024-01_237,2024-01-19 18:46:23,30.12,c_007148,m_00031,d_001548,MOBILE,US,,0
tx_2024-01_238,2024-01-16 02:48:39,11.85,c_003337,m_00218,d_002146,WEB,IN,APPROVED,0
tx_2024-01_239,2024-01-05 20:17:42,62.66,c_002399,m_01379,d_003788,WEB,IN,,0
tx_2024-01_240,2024-01-12 10:08:30,10.26,c_007705,m_01648,d_002567,API,GB,,0
tx_2024-01_240,2024-01-12 10:08:30,10.26,c_007705,m_01648,d_002567,API,GB,,0
tx_2024-01_241,2024-01-05 19:24:14,21.62,c_001103,m_00939,d_003889,WEB,US,,0
tx_2024-01_242,2024-01-16 14:47:46,42.75,c_003155,m_01325,d_004111,MOBILE,US,,0
tx_2024-01_243,2024-01-22 21:19:43,63.58,c_002308,m_00555,d_003993,API,GB,,1
tx_2024-01_244,2024-01-27 02:39:08,6.55,c_004875,m_01502,d_001310,WEB,IN,APPROVED,0
tx_2024-01_245,2024-01-19 21:17:21,16.98,c_002668,m_01138,d_002420,WEB,US,DECLINED,0
tx_2024-01_246,2024-01-07 03:40:19,14.55,c_006729,m_00851,d_002613,API,,APPROVED,0
tx_2024-01_247,2024-01-19 16:21:49,11.96,c_002623,m_00859,d_001461,MOBILE,IN,DECLINED,0
tx_2024-01_248,2024-01-02 05:58:16,171.06,c_005481,m_01779,d_000984,API,IN,APPROVED,1
tx_2024-01_249,2024-01-10 11:19:40,38.3,c_003736,m_01101,d_001259,API,,,0
