txn_id,txn_ts,amount,card_id,merchant_id,device_id,channel,country,auth_result,is_fraud
tx_2024-09_55,2024-09-21 04:56:24,134.15,c_003367,m_01205,d_002079,API,IN,DECLINED,0
tx_2024-09_56,2024-09-07 14:24:12,126.22,c_007207,m_00155,d_003780,API,GB,APPROVED,0
tx_2024-09_57,2024-09-06 00:08:37,9.8,c_004206,m_00866,d_000597,MOBILE,IN,APPROVED,0
tx_2024-09_58,2024-09-03 09:42:39,8.74,c_001632,m_01615,d_004624,API,IN,APPROVED,0
tx_2024-09_59,2024-09-24 06:14:16,9.28,c_003353,m_00843,d_004273,MOBILE,GB,,0
tx_2024-09_60,2024-09-05 01:37:08,61.31,c_006846,m_01744,d_001464,API,GB,DECLINED,0
tx_2024-09_61,2024-09-13 21:01:13,39.98,c_007609,m_00301,d_002462,WEB,,DECLINED,0
tx_2024-09_62,2024-09-17 07:11:11,34.61,c_003978,m_00034,d_002045,WEB,GB,DECLINED,0
tx_2024-09_63,2024-09-08 07:46:44,134.76,c_005778,m_01871,d_000305,MOBILE,GB,DECLINED,0
tx_2024-09_64,2024-09-23 16:36:30,59.57,c_003532,m_01751,d_001348,MOBILE,GB,DECLINED,0
tx_2024-09_65,2024-09-19 11:24:29,5.79,c_006756,m_00895,d_003816,WEB,US,,0
tx_2024-09_66,2024-09-01 22:44:34,66.24,c_001554,m_01340,d_002453,MOBILE,IN,DECLINED,0
tx_2024-09_67,2024-09-03 02:59:27,5.2,c_002426,m_00985,d_001135,WEB,,,0
tx_2024-09_68,2024-09-14 12:03:36,10.15,c_007791,m_01666,d_002843,WEB,US,,0
tx_2024-09_68,2024-09-14 12:03:36,10.15,c_007791,m_01666,d_002843,WEB,US,,0
tx_2024-09_69,2024-09-06 03:25:46,20.34,c_003589,m_01377,d_000347,WEB,IN,APPROVED,0
tx_2024-09_70,2024-09-27 15:53:46,28.66,c_002128,m_00898,d_000496,API,GB,APPROVED,0
tx_2024-09_70,2024-09-27 15:53:46,28.66,c_002128,m_00898,d_000496,API,GB,APPROVED,0
tx_2024-09_71,2024-09-26 12:10:17,3.86,c_006847,m_00148,d_002968,WEB,,APPROVED,0
tx_2024-09_72,2024-09-30 10:21:22,80.72,c_007634,m_00719,d_000561,WEB,IN,,0
tx_2024-09_73,2024-09-15 14:48:27,29.55,c_000523,m_00471,d_004005,WEB,,DECLINED,0
tx_2024-09_74,2024-09-18 10:42:15,6.33,c_005174,m_01236,d_001417,API,GB,,0
tx_2024-09_75,2024-09-04 23:13:40,14.34,c_000937,m_00212,d_002673,API,IN,DECLINED,0
tx_2024-09_76,2024-09-17 22:49:22,14.75,c_005061,m_01057,d_003471,MOBILE,,,0
tx_2024-09_77,2024-09-01 18:57:00,39.25,c_003526,m_00574,d_001471,MOBILE,IN,,0
tx_2024-09_78,2024-09-18 02:23:49,14.74,c_007235,m_01364,d_000992,WEB,GB,,0
tx_2024-09_79,2024-09-23 11:19:21,23.45,c_001957,m_01838,d_004983,API,US,APPROVED,0
tx_2024-09_80,2024-09-27 06:09:53,35.54,c_001936,m_00902,d_003058,MOBILE,,DECLINED,0
tx_2024-09_81,2024-09-09 05:31:05,47.09,c_001253,m_01417,d_000456,WEB,GB,,0
tx_2024-09_82,2024-09-12 19:28:29,37.39,c_005157,m_00750,d_000574,API,GB,,0
tx_2024-09_83,2024-09-26 06:48:19,21.12,c_006579,m_00812,d_002439,API,GB,APPROVED,0
tx_2024-09_84,2024-09-03 20:16:00,20.09,c_003528,m_01191,d_000883,API,GB,,0
tx_2024-09_85,2024-09-02 03:16:56,14.77,c_001397,m_00316,d_000021,API,IN,DECLINED,0
tx_2024-09_86,2024-09-10 13:24:13,9.01,c_006110,m_01628,d_000544,API,IN,APPROVED,0
tx_2024-09_87,2024-09-12 03:39:33,109.68,c_000048,m_01268,d_000517,MOBILE,IN,,0
tx_2024-09_88,2024-09-01 13:47:58,37.49,c_000923,m_01538,d_002853,WEB,IN,DECLINED,0
tx_2024-09_89,2024-09-10 17:42:31,4.84,c_000353,m_01567,d_004741,API,US,APPROVED,0
tx_2024-09_90,2024-09-10 23:07:29,646.72,c_003295,m_00644,d_001108,MOBILE,US,,0
tx_2024-09_91,2024-09-26 11:06:53,177.83,c_001029,m_00797,d_003034,API,,DECLINED,0
tx_2024-09_92,2024-09-14 06:01:39,27.69,c_002839,m_01453,d_001755,WEB,US,,0
tx_2024-09_93,2024-09-04 16:11:36,11.65,c_005349,m_01975,d_004716,MOBILE,IN,APPROVED,0
tx_2024-09_94,2024-09-26 09:12:20,25.7,c_001367,m_00767,d_004881,MOBILE,GB,APPROVED,0
tx_2024-09_95,2024-09-16 10:20:58,27.96,c_007760,m_00789,d_001359,API,IN,DECLINED,1
tx_2024-09_96,2024-09-29 10:26:51,22.57,c_002166,m_00118,d_000105,API,GB,DECLINED,0
tx_2024-09_97,2024-09-01 08:29:27,2.57,c_006418,m_00799,d_001424,MOBILE,GB,,0
tx_2024-09_98,2024-09-20 09:51:05,11.32,c_004296,m_00228,d_003822,MOBILE,GB,,0
tx_2024-09_99,2024-09-10 14:06:17,3.9,c_006572,m_00212,d_001190,MOBILE,IN,,0
tx_2024-09_100,2024-09-09 18:19:42,14.9,c_001496,m_00426,d_003183,WEB,GB,APPROVED,0
tx_2024-09_101,2024-09-23 00:44:06,31.96,c_000695,m_00734,d_002959,MOBILE,,APPROVED,0
tx_2024-09_102,2024-09-03 20:40:22,9.91,c_005685,m_00017,d_002126,WEB,GB,DECLINED,0
tx_2024-09_103,2024-09-07 11:56:30,9.6,c_001546,m_00932,d_001115,MOBILE,US,,0
tx_2024-09_104,2024-09-28 18:14:37,25.36,c_007429,m_01692,d_000083,WEB,GB,APPROVED,0
tx_2024-09_105,2024-09-27 01:32:45,21.66,c_005052,m_00227,d_003796,MOBILE,GB,,0
tx_2024-09_106,2024-09-16 20:22:42,199.77,c_006743,m_00271,d_003384,WEB,GB,DECLINED,0
tx_2024-09_107,2024-09-22 16:36:33,126.9,c_002169,m_00650,d_000575,MOBILE,GB,APPROVED,0
tx_2024-09_108,2024-09-04 01:58:11,30.64,c_007898,m_01957,d_000764,MOBILE,US,APPROVED,0
tx_2024-09_109,2024-09-24 06:14:44,50.02,c_001443,m_01362,d_003135,API,GB,APPROVED,0
tx_2024-09_110,2024-09-23 18:18:12,21.03,c_003256,m_00254,d_000021,MOBILE,GB,APPROVED,0
tx_2024-09_111,2024-09-02 14:09:05,31.08,c_001531,m_01886,d_002372,API,GB,DECLINED,0
tx_2024-09_112,2024-09-02 21:27:58,11.79,c_007874,m_01948,d_001113,API,US,,0
tx_2024-09_113,2024-09-23 16:05:49,6.44,c_005678,m_01449,d_001440,MOBILE,GB,DECLINED,1
tx_2024-09_114,2024-09-28 13:26:22,27.5,c_004744,m_00107,d_002080,MOBILE,IN,APPROVED,0
tx_2024-09_115,2024-09-17 03:24:37,34.4,c_006451,m_01872,d_004907,WEB,US,DECLINED,0
tx_2024-09_116,2024-09-07 16:47:23,4.97,c_006077,m_01710,d_000355,WEB,,APPROVED,0
tx_2024-09_117,2024-09-27 05:46:35,273.89,c_001200,m_01608,d_004353,MOBILE,IN,APPROVED,0
tx_2024-09_118,2024-09-03 05:11:32,32.28,c_007462,m_00296,d_000980,WEB,US,APPROVED,0
tx_2024-09_119,2024-09-20 02:00:45,17.73,c_006051,m_00146,d_002732,WEB,GB,DECLINED,0
tx_2024-09_120,2024-09-06 17:26:04,6.02,c_004255,m_01497,d_003276,MOBILE,,DECLINED,0
tx_2024-09_121,2024-09-21 21:08:54,4.03,c_006558,m_01479,d_004262,API,IN,APPROVED,0
tx_2024-09_122,2024-09-21 06:54:29,22.1,c_005343,m_01691,d_001144,MOBILE,IN,DECLINED,0
tx_2024-09_123,2024-09-25 19:27:42,303.39,c_006234,m_00657,d_004990,WEB,,APPROVED,0
tx_2024-09_124,2024-09-24 17:12:40,231.59,c_007451,m_00785,d_002100,API,US,APPROVED,0
tx_2024-09_125,2024-09-16 01:56:24,110.85,c_004678,m_00977,d_003385,WEB,,DECLINED,0
tx_2024-09_126,2024-09-30 11:36:24,41.26,c_007804,m_00539,d_004968,API,GB,APPROVED,0
tx_2024-09_127,2024-09-01 03:16:54,48.07,c_002983,m_00572,d_001586,MOBILE,US,,0
tx_2024-09_128,2024-09-05 23:39:57,16.43,c_005146,m_00133,d_003865,API,,,1
tx_2024-09_129,2024-09-27 04:11:26,21.5,c_003652,m_01484,d_004154,API,US,DECLINED,0
tx_2024-09_130,2024-09-13 19:55:45,10.02,c_005600,m_00395,d_000705,API,IN,,0
tx_2024-09_131,2024-09-09 18:01:00,32.68,c_002510,m_01131,d_004469,MOBILE,US,APPROVED,0
tx_2024-09_132,2024-09-21 21:57:00,40.35,c_007037,m_01071,d_002630,MOBILE,US,DECLINED,0
tx_2024-09_133,2024-09-17 05:24:38,13.73,c_004404,m_01327,d_003118,API,IN,,0
tx_2024-09_134,2024-09-27 08:59:58,6.64,c_005974,m_01198,d_004221,WEB,,APPROVED,0
tx_2024-09_135,2024-09-04 05:34:40,4.1,c_003667,m_01052,d_000214,API,US,DECLINED,0
tx_2024-09_136,2024-09-13 16:14:59,33.77,c_004721,m_00175,d_002339,MOBILE,,APPROVED,0
tx_2024-09_137,2024-09-12 10:05:11,169.09,c_001264,m_01142,d_001614,API,,,0
tx_2024-09_138,2024-09-04 01:56:18,4.76,c_007559,m_01442,d_001772,API,GB,APPROVED,0
tx_2024-09_139,2024-09-15 00:55:48,60.99,c_003605,m_01468,d_003435,WEB,US,APPROVED,0
tx_2024-09_140,2024-09-05 02:00:04,100.77,c_004607,m_00331,d_000238,WEB,IN,DECLINED,0
tx_2024-09_141,2024-09-20 20:44:22,35.64,c_007327,m_01592,d_001014,WEB,,APPROVED,0
tx_2024-09_142,2024-09-26 05:03:12,103.3,c_003325,m_01969,d_000640,MOBILE,GB,,0
tx_2024-09_143,2024-09-11 05:27:06,31.38,c_005286,m_01784,d_001687,WEB,,,0
tx_2024-09_144,2024-09-15 19:51:38,17.02,c_003949,m_00631,d_004906,API,,APPROVED,0
tx_2024-09_145,2024-09-07 05:02:19,12.53,c_001787,m_01854,d_001068,MOBILE,IN,,0
tx_2024-09_146,2024-09-30 01:43:31,13.42,c_007665,m_00625,d_004897,WEB,,APPROVED,0
tx_2024-09_147,2024-09-19 01:08:21,22.81,c_007013,m_00500,d_004987,MOBILE,US,DECLINED,0
tx_2024-09_148,2024-09-26 12:04:07,34.88,c_001494,m_01411,d_001225,MOBILE,,DECLINED,0
tx_2024-09_149,2024-09-07 03:40:09,14.07,c_000725,m_00037,d_000820,WEB,IN,,0
tx_2024-09_150,2024-09-13 15:01:24,47.26,c_002030,m_01780,d_003721,MOBILE,,DECLINED,0
tx_2024-09_151,2024-09-28 04:11:06,43.66,c_002059,m_00924,d_003986,WEB,,DECLINED,0
tx_2024-09_152,2024-09-25 09:24:21,2.68,c_003485,m_01076,d_000883,MOBILE,US,DECLINED,0
tx_2024-09_153,2024-09-18 01:31:09,64.58,c_007818,m_01601,d_000856,API,IN,APPROVED,0
tx_2024-09_154,2024-09-13 23:37:49,6.12,c_004142,m_00351,d_000095,API,US,,0
tx_2024-09_155,2024-09-29 15:41:52,7.22,c_004219,m_00745,d_001961,WEB,US,APPROVED,0
tx_2024-09_156,2024-09-16 06:33:21,252.57,c_005548,m_00120,d_002240,API,,APPROVED,0
tx_2024-09_157,2024-09-05 18:19:52,5.14,c_001799,m_00250,d_001512,API,IN,APPROVED,0
tx_2024-09_158,2024-09-02 21:06:12,31.3,c_000372,m_00328,d_000501,API,,DECLINED,0
tx_2024-09_159,2024-09-14 21:28:07,26.44,c_000846,m_00962,d_004660,WEB,GB,DECLINED,1
tx_2024-09_160,2024-09-21 05:47:10,49.4,c_002330,m_01553,d_000328,MOBILE,US,DECLINED,0
tx_2024-09_161,2024-09-20 03:43:11,13.71,c_001034,m_00814,d_003957,WEB,GB,DECLINED,0
tx_2024-09_162,2024-09-23 16:09:15,49.46,c_003186,m_00706,d_004094,WEB,US,DECLINED,0
tx_2024-09_163,2024-09-13 00:35:23,7.38,c_003777,m_01615,d_000155,API,IN,,0
tx_2024-09_164,2024-09-22 01:04:41,296.09,c_001238,m_01524,d_000662,WEB,GB,APPROVED,0
tx_2024-09_165,2024-09-05 12:14:35,9.95,c_002142,m_01127,d_001027,MOBILE,IN,,0
tx_2024-09_166,2024-09-20 18:07:10,50.58,c_005038,m_01212,d_003175,WEB,GB,DECLINED,0
tx_2024-09_167,2024-09-10 08:12:35,144.15,c_002468,m_00925,d_002335,WEB,GB,APPROVED,0
tx_2024-09_168,2024-09-20 01:05:00,9.72,c_006461,m_00710,d_003819,WEB,US,APPROVED,0
tx_2024-09_169,2024-09-04 20:02:30,3.56,c_000920,m_00925,d_000660,API,US,,0
tx_2024-09_170,2024-09-01 20:07:57,5.32,c_005020,m_00558,d_000391,WEB,,APPROVED,0
tx_2024-09_171,2024-09-07 02:03:38,169.75,c_004456,m_00902,d_000654,WEB,,APPROVED,0
tx_2024-09_172,2024-09-26 22:52:09,8.96,c_004789,m_01951,d_000327,WEB,US,,0
tx_2024-09_173,2024-09-30 04:26:46,41.8,c_005771,m_00255,d_001399,WEB,GB,APPROVED,0
tx_2024-09_174,2024-09-03 20:44:26,3.16,c_001412,m_00521,d_002230,WEB,IN,,0
tx_2024-09_175,2024-09-21 12:03:53,11.64,c_006200,m_00667,d_004157,WEB,US,APPROVED,0
tx_2024-09_176,2024-09-29 06:00:26,14.7,c_006286,m_00393,d_004442,MOBILE,,APPROVED,0
tx_2024-09_177,2024-09-19 11:53:18,6.15,c_006602,m_01409,d_002029,API,GB,DECLINED,0
tx_2024-09_178,2024-09-16 18:33:31,20.43,c_002280,m_00187,d_000249,WEB,US,APPROVED,0
tx_2024-09_179,2024-09-04 22:16:57,22.37,c_006691,m_00740,d_004058,MOBILE,,,0
tx_2024-09_180,2024-09-14 16:23:52,8.13,c_004691,m_00817,d_002971,MOBILE,,,0
tx_2024-09_181,2024-09-27 00:57:09,37.2,c_004812,m_00994,d_002685,WEB,,APPROVED,0
tx_2024-09_182,2024-09-27 12:08:23,27.09,c_002991,m_00956,d_003731,MOBILE,US,DECLINED,0
tx_2024-09_183,2024-09-06 02:56:39,20.95,c_003322,m_01505,d_000960,API,GB,APPROVED,0
tx_2024-09_184,2024-09-08 06:57:16,12.34,c_003760,m_01083,d_003398,MOBILE,US,APPROVED,0
tx_2024-09_185,2024-09-26 02:14:22,70.38,c_002685,m_01281,d_000904,WEB,,DECLINED,0
tx_2024-09_186,2024-09-25 20:58:04,98.14,c_003562,m_00635,d_004946,API,GB,DECLINED,0
tx_2024-09_187,2024-09-14 03:43:03,16.55,c_005403,m_01192,d_002636,MOBILE,US,DECLINED,0
tx_2024-09_188,2024-09-15 09:02:56,89.45,c_001787,m_01495,d_000370,MOBILE,,DECLINED,0
tx_2024-09_189,2024-09-26 06:14:52,56.41,c_003892,m_00623,d_002854,MOBILE,US,,0
tx_2024-09_190,2024-09-20 14:49:27,15.91,c_000250,m_00949,d_003098,MOBILE,GB,,0
tx_2024-09_191,2024-09-29 15:31:13,17.83,c_007519,m_01392,d_002596,API,,,0
tx_2024-09_192,2024-09-28 21:59:37,25.47,c_006442,m_00046,d_004418,WEB,GB,,0
tx_2024-09_193,2024-09-14 21:37:17,7.1,c_005715,m_01741,d_000907,WEB,,,0
tx_2024-09_194,2024-09-21 17:18:51,18.23,c_002200,m_01131,d_004071,API,US,,1
tx_2024-09_195,2024-09-30 15:58:37,3.89,c_000614,m_00564,d_002529,WEB,IN,APPROVED,0
tx_2024-09_196,2024-09-18 17:05:36,88.22,c_005565,m_01861,d_001696,WEB,,APPROVED,0
tx_2024-09_197,2024-09-30 20:49:36,53.85,c_003542,m_01658,d_000605,WEB,US,DECLINED,0
tx_2024-09_198,2024-09-24 23:35:58,31.49,c_004952,m_01276,d_002151,API,IN,DECLINED,0
tx_2024-09_199,2024-09-28 05:44:13,9.39,c_002731,m_00269,d_001479,WEB,,APPROVED,0
tx_2024-09_200,2024-09-09 21:48:14,60.7,c_005373,m_00252,d_002374,MOBILE,US,,1
tx_2024-09_201,2024-09-25 14:29:48,24.93,c_007392,m_00785,d_002006,API,,DECLINED,0
tx_2024-09_202,2024-09-02 20:43:14,15.58,c_004384,m_00144,d_002030,MOBILE,IN,APPROVED,0
tx_2024-09_203,2024-09-19 18:07:12,21.12,c_007593,m_01881,d_000702,WEB,US,APPROVED,0
tx_2024-09_204,2024-09-25 16:02:50,83.22,c_004160,m_01427,d_001148,API,GB,APPROVED,0
tx_2024-09_205,2024-09-26 04:51:00,6.02,c_001143,m_01789,d_001182,MOBILE,US,,0
tx_2024-09_206,2024-09-16 22:16:11,3.54,c_007533,m_01257,d_001041,API,US,DECLINED,0
tx_2024-09_207,2024-09-24 09:56:58,110.86,c_004995,m_00747,d_003232,API,IN,,0
tx_2024-09_208,2024-09-09 07:02:54,6.7,c_000527,m_00146,d_004922,MOBILE,,APPROVED,0
tx_2024-09_209,2024-09-30 10:51:39,15.44,c_003791,m_01034,d_004638,MOBILE,IN,APPROVED,0
tx_2024-09_210,2024-09-03 23:44:23,13.56,c_003234,m_01178,d_003003,WEB,GB,,0
tx_2024-09_211,2024-09-22 17:48:25,244.21,c_005058,m_00477,d_004884,WEB,,APPROVED,0
tx_2024-09_212,2024-09-25 02:37:18,14.0,c_007425,m_01869,d_001219,WEB,,,0
tx_2024-09_213,2024-09-01 15:27:55,70.04,c_005796,m_00223,d_001281,WEB,IN,APPROVED,0
tx_2024-09_214,2024-09-08 01:02:21,27.88,c_001945,m_01499,d_004452,MOBILE,US,,0
tx_2024-09_215,2024-09-16 23:28:46,71.27,c_007910,m_00756,d_001814,WEB,IN,APPROVED,0
tx_2024-09_216,2024-09-30 19:15:46,28.71,c_000870,m_01376,d_004347,API,US,APPROVED,0
tx_2024-09_217,2024-09-13 19:01:22,5.69,c_002275,m_01521,d_000158,WEB,US,,0
tx_2024-09_218,2024-09-19 13:41:09,20.36,c_004232,m_01973,d_003335,MOBILE,GB,DECLINED,0
tx_2024-09_219,2024-09-12 01:51:06,66.58,c_002667,m_01430,d_001262,WEB,,,0
tx_2024-09_220,2024-09-28 12:48:11,5.99,c_007486,m_00144,d_003534,API,GB,DECLINED,0
tx_2024-09_221,2024-09-19 05:21:51,4.29,c_007073,m_00760,d_003004,WEB,IN,DECLINED,0
tx_2024-09_222,2024-09-24 12:25:28,3.88,c_005013,m_00678,d_002246,API,,DECLINED,0
tx_2024-09_223,2024-09-09 07:38:44,12.76,c_002796,m_00764,d_004882,WEB,IN,DECLINED,0
tx_2024-09_224,2024-09-02 09:40:29,29.03,c_001103,m_01966,d_002143,MOBILE,US,,0
tx_2024-09_225,2024-09-24 07:51:00,38.75,c_003546,m_01367,d_004915,MOBILE,GB,APPROVED,1
tx_2024-09_226,2024-09-07 12:20:56,21.29,c_007176,m_01332,d_003618,WEB,GB,DECLINED,0
tx_2024-09_227,2024-09-23 08:02:05,99.38,c_005582,m_00901,d_001984,MOBILE,GB,,0
tx_2024-09_228,2024-09-22 13:21:18,62.74,c_003183,m_01879,d_004287,API,US,APPROVED,0
tx_2024-09_229,2024-09-24 00:45:35,12.71,c_004009,m_01887,d_001665,WEB,IN,DECLINED,0
tx_2024-09_230,2024-09-20 01:38:21,16.02,c_000421,m_00877,d_004123,MOBILE,,APPROVED,0
tx_2024-09_231,2024-09-27 09:53:52,29.95,c_002358,m_01899,d_000784,WEB,US,,0
tx_2024-09_232,2024-09-20 22:31:38,42.42,c_005701,m_01667,d_003302,WEB,IN,DECLINED,0
tx_2024-09_233,2024-09-17 01:38:22,46.07,c_005514,m_01889,d_004486,WEB,GB,DECLINED,0
tx_2024-09_234,2024-09-02 23:22:50,4.02,c_005547,m_01317,d_001501,WEB,IN,DECLINED,0
tx_2024-09_235,2024-09-27 17:40:42,17.73,c_002664,m_01883,d_001760,API,IN,APPROVED,0
tx_2024-09_236,2024-09-04 16:24:24,37.45,c_000697,m_00557,d_002781,WEB,GB,DECLINED,0
tx_2024-09_237,2024-09-24 21:18:21,16.43,c_002799,m_00276,d_001682,WEB,US,APPROVED,0
tx_2024-09_238,2024-09-15 03:01:51,29.91,c_006297,m_00586,d_002809,API,US,APPROVED,0
tx_2024-09_239,2024-09-03 21:27:14,2.92,c_001486,m_01780,d_003733,MOBILE,IN,APPROVED,0
tx_2024-09_240,2024-09-23 06:42:53,175.05,c_002088,m_01103,d_004586,API,GB,,0
tx_2024-09_241,2024-09-07 02:26:18,20.04,c_004420,m_01501,d_002728,WEB,IN,APPROVED,0
tx_2024-09_242,2024-09-15 04:40:58,9.34,c_003999,m_01985,d_003804,MOBILE,US,,0
tx_2024-09_243,2024-09-18 15:49:08,13.75,c_002654,m_01968,d_000165,MOBILE,US,,0
tx_2024-09_244,2024-09-08 23:41:44,8.05,c_000058,m_01572,d_002996,API,US,APPROVED,0
tx_2024-09_245,2024-09-02 19:57:59,57.93,c_003196,m_01336,d_000346,WEB,,,0
tx_2024-09_246,2024-09-04 21:31:52,25.72,c_003580,m_01007,d_000271,API,US,APPROVED,0
tx_2024-09_247,2024-09-17 19:19:41,109.89,c_003432,m_01852,d_004840,MOBILE,IN,DECLINED,0
tx_2024-09_248,2024-09-15 13:55:23,6.59,c_001190,m_01143,d_000842,WEB,,APPROVED,0
tx_2024-09_249,2024-09-13 01:11:27,144.54,c_002331,m_00252,d_000444,API,US,APPROVED,0
tx_2024-09_250,2024-09-24 05:05:18,22.27,c_002819,m_00355,d_002609,API,US,,1
tx_2024-09_251,2024-09-23 15:40:52,230.05,c_002832,m_00199,d_000578,MOBILE,,,0
