txn_id,txn_ts,amount,card_id,merchant_id,device_id,channel,country,auth_result,is_fraud
tx_2024-08_110,2024-08-11 11:09:25,16.45,c_002897,m_01207,d_002867,MOBILE,GB,,0
tx_2024-08_111,2024-08-23 13:57:48,5.13,c_001674,m_01507,d_000431,API,,DECLINED,0
tx_2024-08_112,2024-08-15 14:32:36,15.78,c_002569,m_00244,d_004522,WEB,,,0
tx_2024-08_113,2024-08-15 16:35:29,7.68,c_001953,m_00445,d_002331,MOBILE,US,,0
tx_2024-08_114,2024-08-24 04:05:35,16.72,c_004519,m_01845,d_002962,MOBILE,GB,DECLINED,0
tx_2024-08_115,2024-08-08 08:47:20,10.88,c_006701,m_00530,d_001444,API,,DECLINED,0
tx_2024-08_116,2024-08-24 18:16:05,10.52,c_005473,m_00648,d_003997,API,IN,,0
tx_2024-08_117,2024-08-12 04:19:01,3.75,c_007897,m_01575,d_001445,MOBILE,IN,APPROVED,0
tx_2024-08_118,2024-08-07 10:52:24,116.1,c_004302,m_01436,d_003746,MOBILE,GB,DECLINED,0
tx_2024-08_119,2024-08-11 01:03:12,117.2,c_000785,m_00939,d_002523,WEB,,,0
tx_2024-08_120,2024-08-25 05:14:05,118.3,c_006898,m_01274,d_003433,MOBILE,GB,DECLINED,0
tx_2024-08_121,2024-08-30 05:31:24,5.39,c_003457,m_00180,d_001491,API,,APPROVED,0
tx_2024-08_122,2024-08-29 11:41:02,58.76,c_005862,m_00090,d_001101,API,,APPROVED,0
tx_2024-08_123,2024-08-18 13:02:13,57.84,c_007943,m_01058,d_004616,WEB,IN,DECLINED,0
tx_2024-08_124,2024-08-21 06:45:13,27.42,c_000490,m_01762,d_002002,WEB,US,DECLINED,0
tx_2024-08_125,2024-08-16 20:37:54,12.61,c_004247,m_01166,d_000499,MOBILE,IN,,0
tx_2024-08_126,2024-08-18 05:14:39,10.31,c_003364,m_00518,d_004869,WEB,US,DECLINED,0
tx_2024-08_127,2024-08-25 20:53:20,129.01,c_000377,m_01877,d_002654,API,GB,,0
tx_2024-08_128,2024-08-29 21:00:52,22.4,c_001446,m_00377,d_000886,API,GB,APPROVED,0
tx_2024-08_129,2024-08-26 02:46:27,10.85,c_003187,m_00988,d_002803,WEB,,APPROVED,0
tx_2024-08_130,2024-08-14 04:40:32,14.84,c_006290,m_01703,d_004092,API,GB,DECLINED,0
tx_2024-08_131,2024-08-12 01:53:00,27.68,c_003130,m_00472,d_003390,WEB,,APPROVED,0
tx_2024-08_132,2024-08-03 18:05:25,28.73,c_004359,m_01586,d_004974,MOBILE,US,DECLINED,0
tx_2024-08_133,2024-08-16 14:51:40,15.47,c_003655,m_01068,d_002149,WEB,,DECLINED,0
tx_2024-08_134,2024-08-26 11:32:26,13.27,c_003977,m_01892,d_001108,MOBILE,IN,APPROVED,0
tx_2024-08_135,2024-08-07 18:00:32,42.47,c_000741,m_01622,d_004344,API,US,DECLINED,0
tx_2024-08_136,2024-08-01 08:54:57,26.14,c_007165,m_00124,d_003433,MOBILE,,DECLINED,0
tx_2024-08_137,2024-08-28 17:11:22,51.15,c_004329,m_00713,d_003747,WEB,US,APPROVED,0
tx_2024-08_138,2024-08-12 13:41:45,113.25,c_000763,m_01232,d_004864,MOBILE,US,,1
tx_2024-08_139,2024-08-06 04:54:43,4.36,c_002475,m_00590,d_003160,WEB,,,0
tx_2024-08_140,2024-08-06 12:11:29,80.81,c_001227,m_00966,d_000342,API,,DECLINED,0
tx_2024-08_141,2024-08-08 18:25:06,3.98,c_007723,m_01296,d_004097,MOBILE,GB,APPROVED,0
tx_2024-08_142,2024-08-01 05:41:30,76.42,c_006310,m_00379,d_004802,API,,DECLINED,0
tx_2024-08_143,2024-08-04 22:15:06,17.45,c_007306,m_01729,d_004517,WEB,,,0
tx_2024-08_144,2024-08-21 02:39:21,6.74,c_002241,m_01902,d_002349,WEB,GB,,0
tx_2024-08_145,2024-08-27 11:38:29,145.71,c_001722,m_00591,d_003727,API,,DECLINED,0
tx_2024-08_146,2024-08-05 03:20:52,67.9,c_001562,m_00918,d_000918,WEB,US,,0
tx_2024-08_147,2024-08-11 09:42:06,38.26,c_003728,m_01714,d_003098,WEB,GB,,0
tx_2024-08_148,2024-08-21 02:58:51,16.49,c_000370,m_00385,d_001544,MOBILE,GB,APPROVED,1
tx_2024-08_149,2024-08-23 10:09:15,141.42,c_003160,m_00894,d_001294,WEB,US,DECLINED,0
tx_2024-08_150,2024-08-04 16:49:50,8.33,c_000860,m_00791,d_000809,MOBILE,GB,APPROVED,0
tx_2024-08_151,2024-08-21 02:12:47,9.89,c_002567,m_01898,d_001507,MOBILE,IN,APPROVED,0
tx_2024-08_152,2024-08-26 12:06:45,38.56,c_007133,m_01258,d_001577,MOBILE,GB,,0
tx_2024-08_153,2024-08-21 16:17:07,436.8,c_000974,m_01080,d_000807,MOBILE,IN,DECLINED,0
tx_2024-08_154,2024-08-12 17:29:31,22.3,c_000257,m_01300,d_001664,MOBILE,IN,APPROVED,0
tx_2024-08_155,2024-08-05 08:10:19,19.95,c_001856,m_01563,d_002736,WEB,US,DECLINED,0
tx_2024-08_156,2024-08-28 20:19:14,8.14,c_000395,m_00179,d_003145,API,,APPROVED,1
tx_2024-08_157,2024-08-21 10:57:52,48.5,c_006085,m_00221,d_000950,API,,,0
tx_2024-08_158,2024-08-06 20:41:54,33.75,c_001271,m_01236,d_002268,WEB,IN,,0
tx_2024-08_159,2024-08-27 20:36:31,21.18,c_002785,m_00724,d_000240,MOBILE,IN,DECLINED,0
tx_2024-08_160,2024-08-20 00:58:21,13.13,c_002822,m_01583,d_004715,API,IN,,0
tx_2024-08_161,2024-08-12 18:42:13,12.23,c_003424,m_01121,d_001111,WEB,US,DECLINED,0
tx_2024-08_162,2024-08-21 11:24:09,9.07,c_001598,m_01945,d_003519,API,,DECLINED,0
tx_2024-08_163,2024-08-24 11:40:31,25.07,c_004521,m_01094,d_003219,MOBILE,,,0
tx_2024-08_164,2024-08-06 04:59:25,4.96,c_001728,m_01725,d_002017,API,US,,0
tx_2024-08_165,2024-08-07 11:15:26,86.02,c_002400,m_00624,d_003377,API,US,,0
tx_2024-08_166,2024-08-30 17:12:36,100.05,c_004473,m_00962,d_002620,WEB,GB,DECLINED,0
tx_2024-08_167,2024-08-02 01:52:10,8.6,c_005723,m_01878,d_004561,API,GB,DECLINED,0
tx_2024-08_168,2024-08-09 21:14:56,4.19,c_002922,m_01442,d_002082,WEB,GB,DECLINED,0
tx_2024-08_169,2024-08-02 04:15:01,19.07,c_000557,m_01090,d_002722,API,IN,DECLINED,0
tx_2024-08_170,2024-08-28 19:15:15,39.74,c_001995,m_00780,d_003440,API,GB,DECLINED,0
tx_2024-08_171,2024-08-04 08:18:11,35.82,c_002631,m_01574,d_002054,MOBILE,US,,0
tx_2024-08_172,2024-08-01 08:52:53,23.04,c_002710,m_00743,d_002178,API,GB,DECLINED,0
tx_2024-08_173,2024-08-11 22:32:27,243.5,c_001836,m_00565,d_003751,MOBILE,GB,DECLINED,1
tx_2024-08_174,2024-08-19 16:27:14,260.37,c_002677,m_00643,d_000602,WEB,IN,DECLINED,0
tx_2024-08_175,2024-08-15 10:33:27,20.71,c_001893,m_01775,d_000380,WEB,GB,DECLINED,0
tx_2024-08_176,2024-08-14 02:10:36,88.73,c_006439,m_00138,d_003609,MOBILE,IN,,0
tx_2024-08_177,2024-08-02 11:09:01,248.82,c_003070,m_01025,d_001759,MOBILE,IN,DECLINED,0
tx_2024-08_178,2024-08-30 23:23:09,15.01,c_004907,m_00738,d_002183,API,IN,APPROVED,0
tx_2024-08_179,2024-08-28 13:56:57,15.08,c_005764,m_00490,d_002429,API,US,APPROVED,0
tx_2024-08_180,2024-08-27 15:44:56,34.09,c_005175,m_00622,d_001706,WEB,,APPROVED,0
tx_2024-08_181,2024-08-13 07:45:57,1.6,c_000651,m_00604,d_002784,MOBILE,IN,DECLINED,0
tx_2024-08_182,2024-08-26 04:53:29,4.68,c_004722,m_01299,d_001773,WEB,IN,APPROVED,0
tx_2024-08_183,2024-08-22 13:36:36,33.02,c_000981,m_00488,d_003203,MOBILE,GB,APPROVED,0
tx_2024-08_184,2024-08-11 02:37:46,6.26,c_007244,m_01766,d_000722,MOBILE,,APPROVED,0
tx_2024-08_185,2024-08-13 09:49:14,7.52,c_003845,m_01991,d_003654,MOBILE,IN,,0
tx_2024-08_186,2024-08-01 07:37:51,83.96,c_002046,m_01426,d_002614,API,,APPROVED,0
tx_2024-08_187,2024-08-19 09:29:48,9.28,c_007832,m_01346,d_004340,WEB,IN,,0
tx_2024-08_188,2024-08-22 15:21:30,98.22,c_006660,m_00792,d_003320,API,IN,DECLINED,0
tx_2024-08_189,2024-08-23 09:19:04,6.9,c_000250,m_00128,d_000414,WEB,IN,APPROVED,0
tx_2024-08_190,2024-08-05 05:23:34,27.83,c_000639,m_00198,d_004208,API,GB,,0
tx_2024-08_191,2024-08-08 18:36:12,9.49,c_004885,m_01437,d_003582,WEB,US,DECLINED,0
tx_2024-08_192,2024-08-11 08:21:06,64.08,c_002228,m_01382,d_004423,WEB,GB,APPROVED,0
tx_2024-08_193,2024-08-01 01:52:54,25.09,c_006137,m_01184,d_002121,API,US,DECLINED,0
tx_2024-08_194,2024-08-07 17:16:15,74.9,c_000371,m_01166,d_002544,API,,APPROVED,0
tx_2024-08_195,2024-08-14 08:06:06,4.14,c_003827,m_00506,d_003019,API,IN,DECLINED,0
tx_2024-08_196,2024-08-21 10:07:07,18.6,c_003341,m_01216,d_001880,API,GB,,0
tx_2024-08_197,2024-08-30 14:53:19,39.53,c_003574,m_01745,d_003458,WEB,,APPROVED,0
tx_2024-08_198,2024-08-04 01:03:49,12.07,c_004319,m_01029,d_003490,API,US,APPROVED,0
tx_2024-08_199,2024-08-25 02:35:10,12.53,c_007328,m_00279,d_000469,MOBILE,US,,0
tx_2024-08_200,2024-08-09 10:40:04,21.25,c_004896,m_00565,d_004442,MOBILE,,DECLINED,0
tx_2024-08_201,2024-08-11 12:34:41,11.72,c_003187,m_00389,d_001216,API,IN,APPROVED,0
tx_2024-08_202,2024-08-25 07:59:28,27.33,c_006031,m_00385,d_002279,API,US,DECLINED,0
tx_2024-08_203,2024-08-29 15:53:39,89.52,c_004276,m_00112,d_000598,WEB,,APPROVED,0
tx_2024-08_204,2024-08-19 21:45:31,26.28,c_006816,m_01865,d_003924,MOBILE,IN,DECLINED,0
tx_2024-08_205,2024-08-07 19:11:38,55.3,c_007119,m_01515,d_004434,MOBILE,GB,,0
tx_2024-08_206,2024-08-22 03:01:19,57.14,c_001545,m_00663,d_004891,MOBILE,IN,APPROVED,0
tx_2024-08_207,2024-08-14 06:36:18,0.77,c_003817,m_00573,d_003087,WEB,,,0
tx_2024-08_208,2024-08-10 18:29:11,56.61,c_005005,m_01971,d_001204,MOBILE,IN,APPROVED,0
tx_2024-08_209,2024-08-21 21:32:16,8.31,c_001614,m_01810,d_003390,API,GB,APPROVED,0
tx_2024-08_210,2024-08-24 08:41:06,178.0,c_003312,m_00997,d_003114,WEB,IN,APPROVED,0
tx_2024-08_211,2024-08-21 22:01:24,63.06,c_005396,m_01709,d_000635,WEB,,DECLINED,0
tx_2024-08_212,2024-08-22 10:50:10,5.54,c_007977,m_00563,d_003033,MOBILE,IN,,0
tx_2024-08_213,2024-08-13 09:21:37,18.53,c_002287,m_01203,d_002860,WEB,IN,DECLINED,0
tx_2024-08_214,2024-08-05 16:03:32,41.92,c_005208,m_01310,d_000926,MOBILE,IN,APPROVED,0
tx_2024-08_215,2024-08-28 06:48:12,90.34,c_006014,m_01489,d_000399,MOBILE,IN,APPROVED,0
tx_2024-08_216,2024-08-19 22:00:52,18.52,c_003397,m_01465,d_004088,API,IN,DECLINED,0
tx_2024-08_217,2024-08-01 12:10:07,49.21,c_001236,m_01724,d_004256,API,,DECLINED,0
tx_2024-08_218,2024-08-09 17:06:37,21.69,c_001826,m_00232,d_002702,WEB,GB,DECLINED,0
tx_2024-08_219,2024-08-26 12:22:47,70.73,c_000619,m_00808,d_001743,WEB,GB,,0
tx_2024-08_220,2024-08-16 07:47:56,4.89,c_003890,m_00460,d_002963,API,US,DECLINED,0
tx_2024-08_221,2024-08-11 12:38:04,57.59,c_002614,m_01832,d_000522,API,US,DECLINED,0
tx_2024-08_222,2024-08-10 15:02:06,21.2,c_003439,m_00990,d_002150,API,US,DECLINED,0
tx_2024-08_223,2024-08-30 10:45:19,22.62,c_005994,m_01613,d_001036,MOBILE,IN,APPROVED,0
tx_2024-08_224,2024-08-28 21:47:43,29.49,c_001854,m_01040,d_000572,MOBILE,,DECLINED,0
tx_2024-08_225,2024-08-14 03:41:24,12.28,c_001245,m_01751,d_004196,WEB,,APPROVED,0
tx_2024-08_226,2024-08-05 20:22:35,1.2,c_000798,m_00541,d_002849,MOBILE,,APPROVED,0
tx_2024-08_227,2024-08-06 20:41:20,43.46,c_003814,m_00377,d_004987,WEB,IN,DECLINED,0
tx_2024-08_228,2024-08-18 10:53:31,6.92,c_001649,m_00405,d_002441,WEB,,,0
tx_2024-08_229,2024-08-23 17:50:04,13.29,c_006475,m_00754,d_001802,WEB,GB,,0
tx_2024-08_229,2024-08-23 17:50:04,13.29,c_006475,m_00754,d_001802,WEB,GB,,0
tx_2024-08_230,2024-08-15 07:16:07,59.74,c_005124,m_00423,d_004719,WEB,,DECLINED,0
tx_2024-08_231,2024-08-24 03:15:20,20.06,c_001667,m_01924,d_003204,WEB,IN,APPROVED,0
tx_2024-08_232,2024-08-07 12:50:21,24.73,c_002154,m_00886,d_002486,API,GB,,0
tx_2024-08_233,2024-08-23 22:31:00,19.15,c_007655,m_00481,d_002583,MOBILE,IN,DECLINED,0
tx_2024-08_234,2024-08-03 20:32:09,34.76,c_006788,m_00157,d_002306,API,GB,,0
tx_2024-08_235,2024-08-07 08:42:22,24.59,c_005298,m_00195,d_001221,API,,,0
tx_2024-08_236,2024-08-02 01:33:01,7.92,c_006640,m_00501,d_000241,MOBILE,,APPROVED,0
tx_2024-08_237,2024-08-30 14:08:17,21.96,c_000276,m_01520,d_003092,API,IN,APPROVED,0
tx_2024-08_238,2024-08-09 20:03:26,17.49,c_006908,m_01673,d_000636,API,,DECLINED,1
tx_2024-08_239,2024-08-22 02:23:41,65.48,c_004665,m_01862,d_001814,WEB,GB,DECLINED,0
tx_2024-08_240,2024-08-02 17:48:11,132.66,c_001778,m_00765,d_002773,API,GB,,0
tx_2024-08_241,2024-08-16 07:29:23,9.46,c_001407,m_00780,d_003249,MOBILE,GB,DECLINED,0
tx_2024-08_242,2024-08-24 22:18:19,71.53,c_005305,m_00190,d_003213,WEB,US,APPROVED,0
tx_2024-08_243,2024-08-16 01:43:27,7.71,c_001437,m_00702,d_004917,MOBILE,IN,DECLINED,1
tx_2024-08_244,2024-08-10 03:53:59,97.69,c_004810,m_00747,d_002414,MOBILE,GB,APPROVED,1
tx_2024-08_245,2024-08-29 04:09:00,8.75,c_000353,m_00580,d_002138,API,IN,,0
tx_2024-08_246,2024-08-08 16:47:46,67.64,c_005027,m_01495,d_002618,MOBILE,US,DECLINED,0
tx_2024-08_247,2024-08-24 12:36:42,30.66,c_001529,m_00934,d_003468,API,,,0
tx_2024-08_248,2024-08-01 18:47:33,7.23,c_003136,m_00732,d_001907,API,US,DECLINED,0
tx_2024-08_249,2024-08-12 01:38:02,32.28,c_003844,m_00393,d_001844,API,GB,,0
tx_2024-08_250,2024-08-01 02:33:47,19.85,c_006600,m_00482,d_003685,API,GB,DECLINED,0
tx_2024-08_251,2024-08-28 11:45:48,15.61,c_006950,m_01295,d_004401,WEB,IN,DECLINED,0
tx_2024-08_252,2024-08-13 03:41:44,42.81,c_005574,m_01898,d_002072,MOBILE,US,DECLINED,0
